age,credit_default,income,credit_card,personal_loan,mortgage,savings_account,investment_product,auto_loan,wealth_management,days_since_last_transaction,current_balance,peak_month,peak_month_spending,peak_month_frequency,total_transactions_3m,total_transactions_6m,total_transactions_12m,total_transaction_amount_3m,total_transaction_amount_6m,total_transaction_amount_12m,average_transaction_amount_3m,average_transaction_amount_6m,average_transaction_amount_12m,transaction_frequency_3m,transaction_frequency_6m,transaction_frequency_12m,high_value_transaction_rate_3m,high_value_transaction_rate_6m,high_value_transaction_rate_12m,online_transaction_ratio_3m,online_transaction_ratio_6m,online_transaction_ratio_12m,has_mobile_app,has_web_account,mobile_logins_per_week,web_logins_per_week,avg_mobile_session_duration,avg_web_session_duration,job_blue-collar,job_entrepreneur,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,marital_married,marital_single,education_secondary,education_tertiary,region_Suburban,region_Urban,cluster
74,0,4866,1,0,1,1,0,0,0,0,9084.732369916796,8,15214.675874257457,29,70,137,292,17690.879351151023,28051.83657592589,77078.04143365854,252.72684787358605,204.75793121113787,263.9658953207484,23.33333333333333,22.83333333333333,24.33333333333333,0.1142857142857142,0.1532846715328467,0.1575342465753424,0.5016984402435714,0.5599340962884114,0.446301564860135,1,0,6,0,5.2,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
39,0,3905,0,0,0,1,0,1,0,18,5446.825592031122,3,9598.494738916055,53,96,185,438,15055.811511550828,27872.45982431105,53442.359504780026,156.8313699119878,150.66194499627596,122.014519417306,32.0,30.83333333333333,36.5,0.0729166666666666,0.0702702702702702,0.0547945205479452,0.6543651668614798,0.5669267979366108,0.6771185311466271,1,0,10,0,2.4,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
53,0,1567,1,1,0,0,1,1,1,13,3188.094304544022,1,3741.934506267314,34,105,190,353,8559.367921146888,14620.978955957084,20537.15715760123,81.51778972520846,76.95252082082676,58.17891546062671,35.0,31.666666666666668,29.416666666666668,0.0476190476190476,0.0947368421052631,0.0679886685552408,0.6621865187860341,0.6258290127631051,0.6262411041054579,1,1,7,7,3.5,7.3,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
45,0,4166,1,1,0,1,1,0,0,200,5453.524323735614,7,23594.44298234149,50,98,0,431,17705.990238777857,0.0,97541.6957479856,180.6733697834475,0.0,226.3148393224724,32.666666666666664,0.0,35.916666666666664,0.1938775510204081,0.0,0.1508120649651972,0.7067884517174569,0.0,0.6044780876002831,1,1,6,6,3.2,8.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
41,0,8796,0,0,1,1,0,0,1,10,23543.965328547893,9,52015.984243051134,48,151,237,527,69025.80020119374,71407.17351603963,279933.3199119798,457.1245046436672,301.29609078497737,531.1827702314607,50.333333333333336,39.5,43.91666666666666,0.086092715231788,0.1350210970464135,0.127134724857685,0.6675442810467273,0.7297105220036445,0.7585131927610417,1,1,8,5,3.0,7.8,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,2
65,1,2207,1,1,0,1,1,1,1,0,3202.135689359645,7,6763.9640272074685,34,61,154,291,6888.987577588617,13387.232491879877,31765.5668876288,112.93422258341997,86.9300811161031,109.16002366882748,20.33333333333333,25.666666666666668,24.25,0.0491803278688524,0.0909090909090909,0.0996563573883161,0.4516527099504606,0.4779245881475406,0.4634927667885841,1,1,5,8,0.9,3.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
50,0,2857,1,1,1,1,0,0,0,0,5581.415385993256,6,4440.825676486022,46,143,142,386,18024.45930600529,13371.91415671164,25293.218808930447,126.045169972065,94.16840955430732,65.52647359826541,47.66666666666666,23.666666666666668,32.166666666666664,0.0839160839160839,0.0915492957746478,0.077720207253886,0.6737661497708228,0.6283486051041305,0.5736003659145588,1,1,6,5,6.3,7.2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
78,0,2918,1,0,0,1,0,0,0,65,7878.272386951182,5,4015.572460572436,13,39,61,134,6989.440963712636,11025.00184920716,26337.52017721567,179.21643496699065,180.73773523290427,196.5486580389229,13.0,10.166666666666666,11.166666666666666,0.0769230769230769,0.1147540983606557,0.0522388059701492,0.4863791375863529,0.4041363918368154,0.4130358724924654,1,0,4,0,3.2,0.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1
60,0,8435,1,0,0,1,1,1,1,12,8963.125042532849,5,60759.488248568014,61,124,224,521,50256.03435199099,75675.14535644895,246190.73332538985,405.2905996128305,337.8354703412899,472.5349967857771,41.333333333333336,37.333333333333336,43.41666666666666,0.1854838709677419,0.15625,0.145873320537428,0.6524288315479726,0.7472508880488169,0.6956363204175116,1,1,11,8,7.4,7.2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2
55,0,8724,0,1,0,0,1,1,1,20,15859.591446781542,1,58111.48925199035,63,129,268,532,47045.51924866077,106537.79098997454,383056.1340224291,364.69394766403695,397.529070858114,720.0303271098292,43.0,44.66666666666666,44.333333333333336,0.1782945736434108,0.1343283582089552,0.1259398496240601,0.7388583027979913,0.7468829866588838,0.7340565532824245,1,1,6,8,0.8,5.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2
41,0,2093,1,1,1,1,0,1,1,45,2291.241010901951,11,11259.509613958802,41,115,147,329,11373.710168489702,13026.027120206409,47059.62138772216,98.90182755208436,88.61242938915925,143.03836288061447,38.333333333333336,24.5,27.416666666666668,0.0956521739130434,0.1088435374149659,0.0851063829787234,0.6646274783476195,0.5678061271318775,0.7109647642575571,1,1,5,5,3.1,8.6,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
83,0,2690,1,1,1,1,0,0,0,25,4711.508467003227,2,3173.550894913216,17,24,53,125,3315.749240563441,10013.893314106006,18389.139095764775,138.15621835681006,188.941383285019,147.11311276611823,8.0,8.833333333333334,10.416666666666666,0.0416666666666666,0.0,0.072,0.4229321683184707,0.4617621035553795,0.517766355110754,1,1,7,7,3.5,3.8,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1
46,0,3959,1,0,1,0,1,1,0,12,10290.240582364811,12,8982.726797377329,47,112,192,433,25015.207862024938,39003.68808740607,55270.97464886726,223.35007019665125,203.14420878857328,127.6465927225572,37.333333333333336,32.0,36.083333333333336,0.0178571428571428,0.0625,0.0415704387990762,0.646428203470024,0.7233149299392353,0.6442547332157053,1,1,6,4,3.5,4.8,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
45,0,5854,1,0,1,1,1,1,1,16,14918.22700502975,1,74011.43044912948,48,130,282,546,40371.23918566855,99933.52102785652,374704.7540665755,310.5479937359119,354.3741880420444,686.2724433453764,43.333333333333336,47.0,45.5,0.1923076923076923,0.0957446808510638,0.1227106227106227,0.6147390281154121,0.5872615882245129,0.7468868103434263,1,0,7,0,5.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,2
48,0,4401,1,1,1,0,0,1,0,12,6308.423964931839,3,40596.846399277296,54,116,259,515,28775.84799629664,67019.39433603533,192315.95867693692,248.06765514048823,258.7621402935727,373.4290459746349,38.66666666666666,43.16666666666666,42.91666666666666,0.1724137931034483,0.1583011583011583,0.1145631067961165,0.7225708148477097,0.6593389540587258,0.7130501024052471,1,1,6,4,3.8,6.1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,2
35,0,1842,0,1,0,1,0,1,0,7,4235.313009576287,12,4355.940840645711,41,102,129,352,11188.544958693648,16650.017461294963,21828.64534921016,109.6916172420946,129.06990280073614,62.013197014801584,34.0,21.5,29.33333333333333,0.0294117647058823,0.0542635658914728,0.0397727272727272,0.6668537725017715,0.6066721939476308,0.5893994835744056,1,1,9,6,2.8,5.6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
48,0,7632,1,0,1,1,0,1,1,0,17574.45857735323,6,97094.10225830016,54,134,232,541,55345.85307920485,57824.92157585839,421437.38721365854,413.0287543224242,249.24535162007925,778.997018879221,44.66666666666666,38.66666666666666,45.083333333333336,0.0671641791044776,0.1034482758620689,0.1035120147874306,0.7365806614263232,0.7468365874861052,0.6699304546987056,1,0,6,0,3.8,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2
49,0,7888,1,1,0,1,1,0,1,23,15491.701488631226,9,38012.42437290852,50,129,257,544,59754.36441679302,111229.53546491898,241204.7638622766,463.21212726196137,432.7997488907353,443.3911100409496,43.0,42.833333333333336,45.333333333333336,0.0310077519379844,0.0778210116731517,0.0808823529411764,0.6905947703180263,0.6371241381434752,0.765908073263789,1,1,7,5,3.7,4.8,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,2
54,0,3311,1,0,1,0,0,1,0,14,3524.803641692288,9,17909.032348308043,35,94,186,364,15608.50877544985,30586.90255898085,78838.85817312285,166.047965696275,164.44571268269277,216.59026970638143,31.33333333333333,31.0,30.33333333333333,0.0851063829787234,0.0376344086021505,0.0714285714285714,0.6580833849069847,0.6715735278757732,0.6411203852061356,1,1,5,7,2.1,2.9,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
73,0,8780,1,0,1,1,1,1,0,10,15108.873592715952,5,67472.3969320501,35,86,191,373,42750.24618607251,118485.51401253969,320107.3734329952,497.095885884564,620.3430053012548,858.196711616609,28.666666666666668,31.83333333333333,31.08333333333333,0.1744186046511628,0.1623036649214659,0.1420911528150134,0.6205339588200862,0.5852346290301731,0.5748717297429773,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2
46,0,2835,1,0,0,1,0,1,1,3,4370.777084774576,3,8893.390312849271,42,79,157,338,11384.286077125136,25034.679496085188,39581.8770670708,144.10488705221692,159.45655729990565,117.10614516884854,26.33333333333333,26.166666666666668,28.166666666666668,0.1518987341772152,0.10828025477707,0.1183431952662721,0.7152009910990867,0.6012765845716801,0.5739352551546708,1,1,6,5,4.4,6.9,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
45,0,2592,1,0,0,1,0,1,1,10,5472.107597343693,10,6073.571340356083,42,65,190,377,8148.35529053109,24782.485417534157,28331.818885915516,125.35931216201676,130.43413377649554,75.15071322524008,21.666666666666668,31.666666666666668,31.416666666666668,0.1076923076923077,0.0947368421052631,0.0742705570291777,0.6452612667376406,0.6840653458758422,0.5808490470139875,1,1,6,5,3.9,0.0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
51,0,2472,1,1,0,1,0,1,0,14,6753.809970526914,6,14549.764046214948,36,83,191,359,9803.192257041615,11640.512937570624,61746.65316917576,118.11075008483876,60.94509391398232,171.9962483821052,27.666666666666668,31.83333333333333,29.916666666666668,0.108433734939759,0.0890052356020942,0.128133704735376,0.7224898026936724,0.5886414776255263,0.6422415167248209,0,1,0,9,0.0,6.5,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
39,0,4166,1,1,0,0,1,1,1,0,4326.422781448207,12,20742.052250147244,48,127,217,469,25355.63027953121,27174.4066306213,124173.80778035909,199.65063212229305,125.22768032544376,264.76291637603214,42.333333333333336,36.16666666666666,39.083333333333336,0.1653543307086614,0.1797235023041474,0.1684434968017057,0.6225149001772631,0.7176054317626653,0.6977724092700596,1,1,10,4,2.7,5.3,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
31,0,2764,1,1,0,1,1,1,0,9,4551.6313863393325,6,11185.4841602015,43,120,206,421,15762.806662813178,41611.41253814968,46694.46468937969,131.35672219010982,201.99714824344505,110.91321778950044,40.0,34.333333333333336,35.083333333333336,0.075,0.0825242718446602,0.0712589073634204,0.6664977131205972,0.6054144857323093,0.608030680814372,1,1,10,5,2.4,6.7,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
26,0,8778,0,0,1,1,0,1,1,1,19662.903204079343,7,81374.68282782198,65,214,374,656,83621.11336012979,170885.33028551337,411426.4868885162,390.7528661688308,456.9126478222282,627.1745226959089,71.33333333333333,62.333333333333336,54.66666666666666,0.2102803738317757,0.1978609625668449,0.1753048780487804,0.7595908164034932,0.6691998044632675,0.8151377868827391,1,1,11,6,5.4,6.5,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,2
27,0,6863,1,1,0,1,1,1,0,15,11281.599210927578,7,31021.626810752907,58,165,339,634,49079.95910339274,204849.2649335879,191387.92850198213,297.45429759631963,604.2751177981944,301.8737042618015,55.0,56.5,52.833333333333336,0.103030303030303,0.1268436578171091,0.1041009463722397,0.7572058512803697,0.7945502340439649,0.7825460372911387,1,1,13,3,2.3,3.6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2
98,0,3869,1,0,0,1,1,1,1,32,9444.656688221525,6,8284.46354543653,31,99,156,310,21156.00985972372,26970.728306652785,50683.65862019504,213.69706929013856,172.88928401700502,163.4956729683711,33.0,26.0,25.83333333333333,0.0707070707070707,0.0705128205128205,0.0677419354838709,0.4821372916100695,0.5181259819520683,0.5176271999022662,1,1,7,9,3.8,4.7,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
52,0,8756,1,1,0,1,0,0,0,8,21859.60382576847,5,53280.70335966662,55,162,275,515,80276.02656967423,184745.73065438453,243254.70678206877,495.5310282078656,671.8026569250346,472.3392364700364,54.0,45.833333333333336,42.91666666666666,0.0987654320987654,0.1345454545454545,0.1631067961165048,0.5767681977769961,0.6303067908910076,0.7154788550089219,1,1,9,9,4.6,3.8,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,2
41,0,4960,1,1,0,1,0,1,0,2,9772.538028838564,8,35217.6012873321,48,95,182,477,24317.210226735315,60051.827687804325,200188.22506701932,255.9706339656349,329.95509718573805,419.6818135576925,31.666666666666668,30.33333333333333,39.75,0.1052631578947368,0.0824175824175824,0.129979035639413,0.6376837978387024,0.6598880402229081,0.6173453729094119,1,1,6,4,4.5,5.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
57,0,6373,1,0,0,1,0,1,0,0,17338.68169767422,4,17420.58208948998,58,122,285,536,44619.694957440704,101746.57621227762,84960.59600498277,365.7352045691861,357.00553056939515,158.50857463616188,40.66666666666666,47.5,44.66666666666666,0.081967213114754,0.1087719298245614,0.1455223880597015,0.7288381791291425,0.7123807900721049,0.6808091947411531,1,0,5,0,0.5,0.0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,2
62,0,2223,1,0,0,1,0,0,1,34,3350.022820273856,6,9608.56394631541,23,79,126,241,8111.163726935208,13230.476962865045,40268.3454306287,102.6729585688001,105.00378541956384,167.08857025157138,26.33333333333333,21.0,20.08333333333333,0.0886075949367088,0.1111111111111111,0.0829875518672199,0.499121662377695,0.4729234232609416,0.5149483383129381,1,1,5,8,2.0,2.9,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
42,0,3453,1,1,1,0,0,1,0,29,6118.115219448759,8,16113.468655740184,41,94,161,449,14668.40850668114,41322.34713116762,87202.35119798033,156.04689900724617,256.6605411873765,194.2145906413816,31.33333333333333,26.83333333333333,37.41666666666666,0.0851063829787234,0.186335403726708,0.1024498886414253,0.585913630473954,0.6602152798160194,0.6061634644028024,1,1,8,5,5.6,4.8,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
44,0,9017,1,0,1,1,0,1,1,39,11769.140544094244,1,68145.86949583252,58,121,218,496,56629.543744129485,77959.821995709,414655.64544879086,468.0127582159462,357.61386236563766,835.9992851790138,40.333333333333336,36.333333333333336,41.333333333333336,0.1570247933884297,0.1192660550458715,0.127016129032258,0.6352383416163981,0.7192265770697124,0.713213885039924,1,1,7,5,6.1,2.5,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2
32,0,5035,1,1,1,1,1,1,1,11,12337.30450469899,1,27598.967369072325,60,133,232,529,30772.650525611785,57205.53742067172,158315.95119739752,231.373312222645,246.57559233048156,299.27400982494805,44.333333333333336,38.66666666666666,44.083333333333336,0.1052631578947368,0.125,0.0869565217391304,0.6686306421402288,0.7793727639782291,0.7283023247918571,1,1,10,6,4.6,2.8,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,2
35,0,3917,1,0,1,1,0,1,1,12,5839.260345382418,4,24105.760645489925,37,103,162,417,18666.006387174268,35081.47311866055,120554.06252544642,181.22336298227444,216.5523032016083,289.0984712840442,34.333333333333336,27.0,34.75,0.145631067961165,0.074074074074074,0.1079136690647482,0.70992728692409,0.6216881263761482,0.6439462595258586,1,1,10,5,2.2,3.9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
73,0,3846,1,1,0,1,1,0,0,27,4474.029520173079,8,12041.929774693455,34,79,144,304,14315.465234463196,38168.10315307552,76107.85862616284,181.20842068940755,265.05627189635777,250.35479811237772,26.33333333333333,24.0,25.33333333333333,0.0632911392405063,0.1041666666666666,0.0526315789473684,0.4773817167074891,0.4966621065253133,0.4829429284172352,1,0,5,0,3.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
44,0,3766,1,0,1,1,0,0,0,19,6027.352039576811,1,7170.851836264074,48,128,177,411,22903.254077957467,25456.05586158335,31667.06535052293,178.9316724840427,143.81952464171383,77.04882080419205,42.66666666666666,29.5,34.25,0.109375,0.1016949152542373,0.1119221411192214,0.674870315989746,0.6850317952432174,0.6734438627574328,1,1,8,5,4.9,4.9,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
34,0,2510,1,1,1,0,0,1,0,18,4167.268179888298,12,10023.010215213324,38,90,218,375,11032.423266724449,22800.08682526556,41687.572364739935,122.58248074138277,104.58755424433744,111.1668596393065,30.0,36.333333333333336,31.25,0.0666666666666666,0.0688073394495412,0.064,0.5755265664898364,0.7017071757099314,0.6972562113879138,1,1,11,5,4.7,7.7,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
23,0,822,0,0,0,1,0,1,0,5,1804.4962620634155,10,6212.430586182289,36,99,194,374,4203.100324652956,4823.397701486316,33255.57077281394,42.455558834878346,24.862874749929464,88.9186384299838,33.0,32.333333333333336,31.166666666666668,0.0606060606060606,0.0618556701030927,0.0508021390374331,0.6700523702392797,0.6944356758160865,0.7044910852297244,1,1,9,4,3.5,4.0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0
46,0,2382,1,0,1,1,0,0,0,1,7021.850323184705,9,13491.383495993749,36,74,223,359,9945.898427043938,35109.513318213554,68598.09726609092,134.40403279789106,157.44176375880517,191.0810508804761,24.666666666666668,37.16666666666666,29.916666666666668,0.0945945945945946,0.1255605381165919,0.1309192200557103,0.5954696529951068,0.6108204732132182,0.5919717916136099,1,1,6,5,4.0,0.8,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
36,0,3205,1,1,1,1,0,1,1,45,9213.486879587552,5,9247.683503399172,54,91,222,415,13109.572812869445,37448.48297725584,59132.57221174583,144.061239701862,168.68686025790916,142.48812581143574,30.33333333333333,37.0,34.583333333333336,0.0549450549450549,0.054054054054054,0.0506024096385542,0.6963140434015834,0.6730099297394466,0.6601938816385754,1,1,9,6,5.0,3.9,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
54,0,1600,1,1,1,1,0,1,0,8,3558.116900975825,11,12589.511261156951,33,51,200,365,2990.790815461384,15644.462602630116,69287.91624214154,58.64295716590949,78.22231301315058,189.82990751271652,17.0,33.333333333333336,30.416666666666668,0.0784313725490196,0.05,0.0410958904109589,0.6693506606305496,0.6756238163209995,0.6906982330739662,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
36,0,1313,1,0,0,0,0,0,0,18,1953.944810964612,10,3573.694761082092,42,73,186,370,4955.699650983985,7703.332211104533,23079.483271594847,67.88629658882171,41.41576457583082,62.376981815121205,24.33333333333333,31.0,30.83333333333333,0.0136986301369863,0.064516129032258,0.0648648648648648,0.6253782869667172,0.5982866193225063,0.6965433875969763,1,1,10,5,1.7,7.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
51,0,3981,1,0,0,1,1,0,0,10,4093.880782827678,10,12615.61895068038,54,117,240,496,21105.529218521315,36499.56031919568,79504.29811801872,180.3891386198403,152.081501329982,160.29092362503775,39.0,40.0,41.333333333333336,0.0598290598290598,0.1041666666666666,0.1290322580645161,0.6955855263784576,0.7006732116945057,0.7050697955169307,1,1,7,9,2.0,3.1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
26,0,4927,1,0,0,1,0,0,1,14,13222.041499919222,3,16812.575704859213,48,140,244,521,28820.79613005765,60034.207495925046,85774.91611266472,205.86282950041175,246.0418339996928,164.6351556864966,46.66666666666666,40.66666666666666,43.41666666666666,0.15,0.1475409836065573,0.1420345489443378,0.6529887192002606,0.6098248953510093,0.6668410554828684,1,1,11,4,4.4,2.5,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
50,0,2936,1,0,0,1,1,1,0,20,8001.300650578916,11,8225.045852576195,56,160,263,464,21831.510264501143,37057.5458377486,45362.13669290332,136.44693915313215,140.9032161131125,97.76322563125716,53.333333333333336,43.833333333333336,38.66666666666666,0.05625,0.0760456273764258,0.0387931034482758,0.6839358732563181,0.7365266783475002,0.7203762104859653,1,1,6,5,2.8,6.2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
37,0,3055,1,0,0,1,1,1,0,0,7918.74801555978,2,14237.010856515168,38,75,215,424,11758.146993444216,23213.751495272503,59988.57448093624,156.77529324592288,107.97093718731396,141.48248698334018,25.0,35.833333333333336,35.333333333333336,0.08,0.0697674418604651,0.0896226415094339,0.6815102032933775,0.6187253662447749,0.7171495607357847,1,1,12,3,2.1,4.4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
54,0,3889,1,1,1,1,1,0,0,13,6081.664316167028,12,20274.691185325926,63,117,217,535,24326.47810499988,42822.497045347765,89582.4522217293,207.91861628205024,197.33869606151043,167.44383592846597,39.0,36.16666666666666,44.583333333333336,0.0854700854700854,0.0552995391705069,0.0672897196261682,0.7463569432296664,0.6566113227855219,0.6586861402060722,0,1,0,9,0.0,5.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
54,0,2199,1,0,1,1,1,0,0,0,4420.830551606578,11,7946.649726523386,35,88,184,371,8644.927978671041,17748.4751581809,47294.98147050763,98.23781793944366,96.45910412054836,127.47973442185344,29.33333333333333,30.666666666666668,30.916666666666668,0.0568181818181818,0.0760869565217391,0.0970350404312668,0.6396165916959481,0.6937672289410656,0.6687618924905595,1,1,6,9,2.3,4.8,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
41,0,152,1,1,1,1,0,1,0,0,321.1541977417915,5,463.0764682710163,22,53,123,256,377.148535252213,1172.2235783475664,2638.4634273003603,7.116010099098358,9.530272994695665,10.306497762892032,17.666666666666668,20.5,21.33333333333333,0.0943396226415094,0.089430894308943,0.078125,0.633620249084195,0.6656719188073497,0.6157537518533648,1,1,5,5,2.6,3.7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
54,0,199,1,0,1,0,0,0,1,35,333.5193034528699,12,531.84810911488,25,56,138,251,546.3462258828399,1696.230028022756,2551.176353468634,9.756182605050713,12.291521942193883,10.164049217006507,18.666666666666668,23.0,20.916666666666668,0.0535714285714285,0.0434782608695652,0.047808764940239,0.5529751445451788,0.5858880209482413,0.6249433305020545,1,1,7,8,3.8,4.5,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1
29,0,2058,1,1,1,1,0,1,0,54,5117.026062228644,3,9075.731257215726,51,105,149,421,10033.768201774114,15228.515693127129,51015.73693870251,95.55969715975348,102.20480330957804,121.17752241972092,35.0,24.83333333333333,35.083333333333336,0.0476190476190476,0.0402684563758389,0.0736342042755344,0.7168437085940965,0.6263209269453108,0.640468246217671,1,1,10,6,2.2,5.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
33,0,4285,1,1,1,1,0,1,0,10,8644.318076308837,12,41805.80900056677,51,116,320,418,23730.400913279973,104517.94443730656,170709.69664183902,204.57242166620665,326.618576366583,408.39640344937567,38.66666666666666,53.333333333333336,34.833333333333336,0.1379310344827586,0.0625,0.1028708133971291,0.6459158197729115,0.584904468773085,0.6694793119456446,1,1,10,5,4.0,6.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
