engagement_id,customer_id,campaign_id,channel,sent,delivered,opened,clicked,engagement_date,engagement_time,conversion_status
2758,3401,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-19 11:57:00,11:57:00,No
2759,975,5,Mobile App Notifications,Yes,Yes,No,No,2024-01-06 11:12:26,11:12:26,No
2760,1971,5,Mobile App Notifications,Yes,No,No,No,2023-12-22 11:49:35,11:49:35,No
2761,9691,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-09 23:46:45,23:46:45,No
2762,3024,5,Mobile App Notifications,Yes,Yes,No,No,2024-01-10 10:32:41,10:32:41,No
2763,8972,5,Mobile App Notifications,Yes,Yes,Yes,No,2024-01-01 15:21:17,15:21:17,No
2764,3395,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-10 14:02:24,14:02:24,No
2765,9251,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-28 12:43:47,12:43:47,No
2766,8944,5,Mobile App Notifications,Yes,Yes,Yes,No,2023-12-27 14:14:41,14:14:41,No
2767,3670,5,Mobile App Notifications,Yes,Yes,Yes,No,2023-12-23 08:19:40,08:19:40,No
2768,1198,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-22 17:09:29,17:09:29,No
2769,8581,5,Mobile App Notifications,Yes,Yes,Yes,No,2023-12-07 17:56:09,17:56:09,No
2770,2880,5,Mobile App Notifications,Yes,Yes,No,Yes,2024-01-10 11:01:15,11:01:15,No
2771,4883,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-28 15:58:12,15:58:12,No
2772,1841,5,Mobile App Notifications,Yes,No,No,No,2023-12-27 16:00:24,16:00:24,No
2773,8461,5,Mobile App Notifications,Yes,No,Yes,Yes,2023-12-23 11:57:53,11:57:53,Yes
2774,963,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-28 12:21:27,12:21:27,No
2775,4435,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-23 11:20:09,11:20:09,No
2776,5324,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-31 10:08:42,10:08:42,No
2777,9256,5,Mobile App Notifications,Yes,Yes,Yes,No,2024-01-10 11:24:19,11:24:19,No
2778,7620,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-16 05:53:15,05:53:15,No
2779,9822,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-17 17:05:14,17:05:14,No
2780,2411,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-25 05:07:12,05:07:12,No
2781,313,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-31 09:55:44,09:55:44,No
2782,8655,5,Mobile App Notifications,Yes,Yes,No,No,2024-01-05 15:05:11,15:05:11,No
2783,1727,5,Mobile App Notifications,Yes,Yes,Yes,No,2023-12-21 09:17:41,09:17:41,No
2784,4875,5,Mobile App Notifications,Yes,No,No,No,2024-01-03 13:57:05,13:57:05,No
2785,2311,5,Mobile App Notifications,Yes,Yes,No,Yes,2024-01-02 12:26:01,12:26:01,No
2786,6059,5,Mobile App Notifications,Yes,Yes,No,Yes,2024-01-07 13:07:14,13:07:14,No
2787,2444,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-17 11:10:15,11:10:15,No
2788,9980,5,Mobile App Notifications,Yes,Yes,Yes,No,2023-12-06 14:33:09,14:33:09,No
2789,5898,5,Mobile App Notifications,Yes,Yes,No,No,2024-01-05 13:00:18,13:00:18,No
2790,1243,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-16 12:14:11,12:14:11,No
2791,3721,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-29 13:29:43,13:29:43,No
2792,4328,5,Mobile App Notifications,Yes,Yes,Yes,No,2023-12-17 08:45:03,08:45:03,No
2793,4292,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-27 10:01:30,10:01:30,No
2794,2920,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-11 15:06:07,15:06:07,No
2795,9634,5,Mobile App Notifications,Yes,Yes,Yes,No,2023-12-20 09:58:24,09:58:24,No
2796,3604,5,Mobile App Notifications,Yes,Yes,No,No,2024-01-05 12:47:03,12:47:03,No
2797,4962,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-23 15:17:31,15:17:31,No
2798,7417,5,Mobile App Notifications,Yes,Yes,Yes,No,2024-01-10 13:07:05,13:07:05,No
2799,8793,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-19 16:47:04,16:47:04,No
2800,126,5,Mobile App Notifications,Yes,Yes,No,Yes,2023-12-09 13:00:58,13:00:58,No
2801,9290,5,Mobile App Notifications,Yes,Yes,No,No,2024-01-03 11:30:57,11:30:57,No
2802,5539,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-14 10:42:50,10:42:50,No
2803,3647,5,Mobile App Notifications,Yes,Yes,No,No,2024-01-05 11:50:24,11:50:24,No
2804,6406,5,Mobile App Notifications,Yes,Yes,No,No,2024-01-01 08:12:15,08:12:15,No
2805,1250,5,Mobile App Notifications,Yes,Yes,Yes,No,2024-01-11 07:43:24,07:43:24,No
2806,6854,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-14 16:46:13,16:46:13,No
2807,4873,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-28 10:34:49,10:34:49,Yes
2808,8138,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-20 16:59:59,16:59:59,No
2809,9784,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-08 13:02:09,13:02:09,Yes
2810,8082,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-29 12:31:35,12:31:35,No
2811,7365,5,Mobile App Notifications,Yes,Yes,No,Yes,2024-01-05 12:28:23,12:28:23,No
2812,8149,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-26 13:51:45,13:51:45,No
2813,6011,5,Mobile App Notifications,Yes,Yes,Yes,No,2023-12-30 14:18:05,14:18:05,No
2814,2453,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-22 09:11:34,09:11:34,No
2815,3763,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-19 09:36:35,09:36:35,Yes
2816,7284,5,Mobile App Notifications,Yes,No,Yes,No,2023-12-29 11:09:19,11:09:19,No
2817,1253,5,Mobile App Notifications,Yes,Yes,No,Yes,2023-12-31 15:07:51,15:07:51,No
2818,4284,5,Mobile App Notifications,Yes,Yes,No,No,2024-01-08 14:55:49,14:55:49,No
2819,7940,5,Mobile App Notifications,Yes,Yes,Yes,No,2023-12-31 13:56:47,13:56:47,No
2820,6514,5,Mobile App Notifications,Yes,Yes,No,No,2024-01-04 16:43:40,16:43:40,No
2821,2591,5,Mobile App Notifications,Yes,Yes,No,No,2024-01-08 09:33:32,09:33:32,No
2822,4765,5,Mobile App Notifications,Yes,Yes,No,No,2024-01-09 11:03:52,11:03:52,No
2823,515,5,Mobile App Notifications,Yes,Yes,Yes,No,2023-12-29 18:47:24,18:47:24,No
2824,3410,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-15 13:06:59,13:06:59,No
2825,9606,5,Mobile App Notifications,Yes,Yes,Yes,No,2023-12-11 10:11:40,10:11:40,No
2826,9222,5,Mobile App Notifications,Yes,Yes,Yes,No,2024-01-09 11:55:08,11:55:08,No
2827,5045,5,Mobile App Notifications,Yes,Yes,No,No,2024-01-06 10:47:29,10:47:29,Yes
2828,4418,5,Mobile App Notifications,Yes,Yes,No,No,2024-01-11 14:53:10,14:53:10,No
2829,8834,5,Mobile App Notifications,Yes,Yes,Yes,Yes,2023-12-31 12:20:52,12:20:52,No
2830,9250,5,Mobile App Notifications,Yes,Yes,No,No,2024-01-10 09:19:23,09:19:23,No
2831,8806,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-25 08:51:07,08:51:07,Yes
2832,7464,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-18 09:53:45,09:53:45,No
2833,4658,5,Mobile App Notifications,Yes,Yes,Yes,No,2024-01-04 09:45:15,09:45:15,No
2834,3317,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-19 09:30:07,09:30:07,No
2835,2119,5,Mobile App Notifications,Yes,No,No,No,2024-01-02 09:50:57,09:50:57,No
2836,3361,5,Mobile App Notifications,Yes,Yes,Yes,Yes,2023-12-31 10:24:11,10:24:11,No
2837,6132,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-09 14:40:18,14:40:18,No
2838,2109,5,Mobile App Notifications,Yes,Yes,No,Yes,2023-12-15 16:51:24,16:51:24,No
2839,8570,5,Mobile App Notifications,Yes,Yes,No,Yes,2023-12-20 13:04:41,13:04:41,Yes
2840,2576,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-13 10:27:10,10:27:10,No
2841,5734,5,Mobile App Notifications,Yes,Yes,Yes,No,2024-01-11 16:43:04,16:43:04,No
2842,4802,5,Mobile App Notifications,Yes,No,Yes,No,2023-12-22 10:13:43,10:13:43,No
2843,5828,5,Mobile App Notifications,Yes,Yes,Yes,No,2023-12-18 10:01:23,10:01:23,No
2844,2652,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-08 12:42:29,12:42:29,No
2845,2528,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-19 17:55:55,17:55:55,No
2846,8742,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-07 17:28:10,17:28:10,No
2847,4932,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-08 16:05:24,16:05:24,No
2848,2432,5,Mobile App Notifications,Yes,Yes,No,Yes,2023-12-22 13:51:37,13:51:37,No
2849,1501,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-26 10:21:38,10:21:38,No
2850,5590,5,Mobile App Notifications,Yes,No,No,No,2023-12-18 21:31:53,21:31:53,No
2851,8084,5,Mobile App Notifications,Yes,Yes,Yes,No,2024-01-06 11:03:40,11:03:40,No
2852,4608,5,Mobile App Notifications,Yes,No,No,No,2023-12-18 16:00:57,16:00:57,No
2853,5570,5,Mobile App Notifications,Yes,Yes,Yes,No,2024-01-11 15:09:49,15:09:49,No
2854,7216,5,Mobile App Notifications,Yes,Yes,No,No,2024-01-10 12:45:45,12:45:45,No
2855,4952,5,Mobile App Notifications,Yes,No,No,No,2024-01-12 15:15:10,15:15:10,No
2856,8954,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-07 13:57:38,13:57:38,No
2857,5213,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-18 12:37:15,12:37:15,No
2858,8081,5,Mobile App Notifications,Yes,Yes,No,No,2024-01-02 13:46:29,13:46:29,No
2859,1747,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-07 17:08:44,17:08:44,No
2860,4475,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-24 13:54:01,13:54:01,No
2861,1848,5,Mobile App Notifications,Yes,No,No,No,2024-01-08 12:00:07,12:00:07,No
2862,5641,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-13 15:21:49,15:21:49,No
2863,4796,5,Mobile App Notifications,Yes,No,Yes,No,2024-01-10 22:53:39,22:53:39,No
2864,3089,5,Mobile App Notifications,Yes,Yes,No,No,2024-01-09 12:40:54,12:40:54,No
2865,5965,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-31 10:43:17,10:43:17,No
2866,3041,5,Mobile App Notifications,Yes,Yes,No,No,2024-01-05 12:41:03,12:41:03,No
2867,6255,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-24 16:07:55,16:07:55,No
2868,6289,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-24 09:48:15,09:48:15,No
2869,6631,5,Mobile App Notifications,Yes,Yes,No,No,2024-01-08 16:49:09,16:49:09,No
2870,6023,5,Mobile App Notifications,Yes,Yes,Yes,No,2023-12-26 15:54:26,15:54:26,No
2871,9937,5,Mobile App Notifications,Yes,Yes,No,No,2024-01-04 15:58:21,15:58:21,No
2872,909,5,Mobile App Notifications,Yes,Yes,Yes,No,2023-12-10 05:29:50,05:29:50,No
2873,2972,5,Mobile App Notifications,Yes,Yes,Yes,Yes,2023-12-10 10:54:00,10:54:00,No
2874,2184,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-29 08:18:38,08:18:38,No
2875,5745,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-28 16:44:44,16:44:44,No
2876,3565,5,Mobile App Notifications,Yes,Yes,Yes,No,2023-12-30 08:32:42,08:32:42,No
2877,9257,5,Mobile App Notifications,Yes,Yes,No,No,2024-01-05 16:18:10,16:18:10,No
2878,6575,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-31 07:35:55,07:35:55,No
2879,3795,5,Mobile App Notifications,Yes,No,No,No,2023-12-11 09:17:01,09:17:01,No
2880,3141,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-15 11:44:05,11:44:05,Yes
2881,6862,5,Mobile App Notifications,Yes,Yes,No,No,2024-01-07 16:29:21,16:29:21,No
2882,6191,5,Mobile App Notifications,Yes,Yes,Yes,No,2023-12-09 14:34:02,14:34:02,No
2883,7874,5,Mobile App Notifications,Yes,Yes,No,No,2024-01-05 12:33:32,12:33:32,No
2884,6518,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-07 11:15:51,11:15:51,No
2885,7412,5,Mobile App Notifications,Yes,Yes,No,Yes,2023-12-29 10:26:37,10:26:37,No
2886,91,5,Mobile App Notifications,Yes,Yes,Yes,No,2023-12-31 13:01:54,13:01:54,Yes
2887,4975,5,Mobile App Notifications,Yes,Yes,Yes,No,2023-12-07 11:08:50,11:08:50,Yes
2888,7118,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-06 15:30:14,15:30:14,No
2889,3545,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-11 11:33:43,11:33:43,Yes
2890,803,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-23 11:08:34,11:08:34,No
2891,5587,5,Mobile App Notifications,Yes,Yes,No,No,2024-01-01 14:47:00,14:47:00,No
2892,754,5,Mobile App Notifications,Yes,Yes,No,No,2024-01-07 11:58:58,11:58:58,No
2893,9146,5,Mobile App Notifications,Yes,Yes,No,Yes,2023-12-13 11:59:45,11:59:45,No
2894,2229,5,Mobile App Notifications,Yes,Yes,Yes,No,2023-12-26 14:26:25,14:26:25,No
2895,4103,5,Mobile App Notifications,Yes,No,No,No,2023-12-07 14:48:48,14:48:48,Yes
2896,6477,5,Mobile App Notifications,Yes,Yes,Yes,No,2023-12-11 16:58:17,16:58:17,No
2897,8574,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-08 09:50:41,09:50:41,No
2898,5100,5,Mobile App Notifications,Yes,No,No,No,2024-01-05 10:27:56,10:27:56,No
2899,1585,5,Mobile App Notifications,Yes,Yes,Yes,No,2023-12-23 20:43:54,20:43:54,No
2900,5453,5,Mobile App Notifications,Yes,Yes,Yes,No,2023-12-06 13:19:00,13:19:00,Yes
2901,8824,5,Mobile App Notifications,Yes,Yes,Yes,No,2024-01-11 13:03:00,13:03:00,No
2902,4900,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-28 08:39:33,08:39:33,No
2903,4094,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-09 14:49:33,14:49:33,No
2904,6114,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-29 18:21:52,18:21:52,No
2905,1486,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-23 09:56:28,09:56:28,Yes
2906,3237,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-13 10:52:50,10:52:50,No
2907,359,5,Mobile App Notifications,Yes,Yes,Yes,No,2023-12-14 08:06:21,08:06:21,No
2908,8558,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-26 15:11:07,15:11:07,No
2909,5222,5,Mobile App Notifications,Yes,Yes,Yes,No,2023-12-15 11:57:56,11:57:56,No
2910,1213,5,Mobile App Notifications,Yes,Yes,Yes,No,2023-12-29 11:27:14,11:27:14,No
2911,7853,5,Mobile App Notifications,Yes,Yes,Yes,No,2024-01-03 09:27:51,09:27:51,Yes
2912,377,5,Mobile App Notifications,Yes,No,No,No,2023-12-17 14:22:22,14:22:22,No
2913,4239,5,Mobile App Notifications,Yes,Yes,No,No,2024-01-08 11:27:06,11:27:06,No
2914,3699,5,Mobile App Notifications,Yes,Yes,Yes,No,2023-12-07 09:18:16,09:18:16,No
2915,3503,5,Mobile App Notifications,Yes,Yes,Yes,No,2024-01-12 15:06:16,15:06:16,No
2916,6000,5,Mobile App Notifications,Yes,Yes,Yes,No,2023-12-08 17:52:28,17:52:28,No
2917,9767,5,Mobile App Notifications,Yes,Yes,Yes,No,2023-12-16 15:45:51,15:45:51,No
2918,1866,5,Mobile App Notifications,Yes,No,No,No,2024-01-12 09:32:10,09:32:10,No
2919,6923,5,Mobile App Notifications,Yes,No,No,No,2023-12-07 14:46:49,14:46:49,No
2920,8039,5,Mobile App Notifications,Yes,Yes,Yes,No,2023-12-08 15:40:57,15:40:57,No
2921,7134,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-25 14:43:54,14:43:54,No
2922,1420,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-22 13:03:10,13:03:10,No
2923,784,5,Mobile App Notifications,Yes,Yes,Yes,Yes,2023-12-08 07:42:13,07:42:13,No
2924,9662,5,Mobile App Notifications,Yes,Yes,No,No,2024-01-05 13:53:07,13:53:07,No
2925,8422,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-17 19:56:11,19:56:11,No
2926,5148,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-18 07:28:33,07:28:33,No
2927,9027,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-20 12:33:58,12:33:58,No
2928,7267,5,Mobile App Notifications,Yes,No,Yes,No,2023-12-12 13:47:52,13:47:52,No
2929,910,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-10 12:05:48,12:05:48,No
2930,387,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-09 09:23:40,09:23:40,No
2931,9507,5,Mobile App Notifications,Yes,Yes,Yes,Yes,2023-12-19 12:04:25,12:04:25,No
2932,1551,5,Mobile App Notifications,Yes,Yes,Yes,No,2024-01-09 14:57:54,14:57:54,No
2933,3471,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-22 13:50:27,13:50:27,No
2934,6982,5,Mobile App Notifications,Yes,Yes,Yes,No,2023-12-29 11:48:23,11:48:23,No
2935,1281,5,Mobile App Notifications,Yes,Yes,Yes,No,2023-12-23 12:17:24,12:17:24,No
2936,9963,5,Mobile App Notifications,Yes,Yes,No,Yes,2023-12-25 10:14:22,10:14:22,No
2937,234,5,Mobile App Notifications,Yes,Yes,No,No,2024-01-01 13:10:16,13:10:16,No
2938,1027,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-22 10:39:34,10:39:34,No
2939,7162,5,Mobile App Notifications,Yes,No,Yes,No,2024-01-06 12:00:42,12:00:42,Yes
2940,1418,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-14 12:12:07,12:12:07,No
2941,6467,5,Mobile App Notifications,Yes,No,No,No,2024-01-11 14:38:01,14:38:01,No
2942,8288,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-20 16:52:53,16:52:53,No
2943,6168,5,Mobile App Notifications,Yes,Yes,No,No,2024-01-07 15:10:26,15:10:26,No
2944,4689,5,Mobile App Notifications,Yes,No,No,No,2024-01-01 15:24:29,15:24:29,No
2945,4011,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-28 16:34:40,16:34:40,No
2946,2311,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-24 17:16:29,17:16:29,Yes
2947,9050,5,Mobile App Notifications,Yes,Yes,No,Yes,2023-12-17 15:01:32,15:01:32,No
2948,8573,5,Mobile App Notifications,Yes,Yes,Yes,Yes,2024-01-03 05:28:45,05:28:45,No
2949,6338,5,Mobile App Notifications,Yes,Yes,Yes,No,2023-12-24 21:11:37,21:11:37,No
2950,1037,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-08 12:36:43,12:36:43,No
2951,8536,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-29 13:32:18,13:32:18,No
2952,3099,5,Mobile App Notifications,Yes,Yes,Yes,No,2024-01-06 11:35:49,11:35:49,Yes
2953,9588,5,Mobile App Notifications,Yes,No,No,No,2023-12-13 12:45:46,12:45:46,No
2954,4143,5,Mobile App Notifications,Yes,Yes,Yes,No,2023-12-31 11:21:21,11:21:21,No
2955,3325,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-21 15:07:48,15:07:48,No
2956,2759,5,Mobile App Notifications,Yes,No,No,No,2023-12-28 13:09:36,13:09:36,No
2957,2722,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-15 14:11:53,14:11:53,No
2958,1312,5,Mobile App Notifications,Yes,No,Yes,No,2024-01-01 12:11:57,12:11:57,No
2959,5721,5,Mobile App Notifications,Yes,Yes,No,No,2024-01-12 15:12:40,15:12:40,No
2960,4265,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-18 09:49:35,09:49:35,No
2961,9334,5,Mobile App Notifications,Yes,Yes,No,Yes,2023-12-19 12:59:50,12:59:50,No
2962,3307,5,Mobile App Notifications,Yes,Yes,No,No,2024-01-06 10:58:50,10:58:50,No
2963,3988,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-19 16:22:59,16:22:59,No
2964,284,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-30 11:22:52,11:22:52,No
2965,1120,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-25 14:03:40,14:03:40,No
2966,4993,5,Mobile App Notifications,Yes,Yes,No,No,2024-01-07 18:21:34,18:21:34,No
2967,2260,5,Mobile App Notifications,Yes,Yes,Yes,No,2023-12-10 06:52:58,06:52:58,No
2968,5092,5,Mobile App Notifications,Yes,Yes,Yes,No,2023-12-28 13:30:17,13:30:17,No
2969,8653,5,Mobile App Notifications,Yes,Yes,Yes,No,2023-12-19 16:16:27,16:16:27,No
2970,6474,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-07 09:36:37,09:36:37,No
2971,3180,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-12 17:04:42,17:04:42,No
2972,1271,5,Mobile App Notifications,Yes,Yes,Yes,No,2023-12-07 14:27:23,14:27:23,No
2973,2372,5,Mobile App Notifications,Yes,Yes,No,No,2024-01-09 12:07:10,12:07:10,No
2974,4842,5,Mobile App Notifications,Yes,Yes,Yes,No,2024-01-09 17:43:04,17:43:04,No
2975,8007,5,Mobile App Notifications,Yes,Yes,No,No,2024-01-12 16:14:04,16:14:04,No
2976,2205,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-22 14:03:37,14:03:37,No
2977,9972,5,Mobile App Notifications,Yes,Yes,Yes,No,2023-12-24 17:12:23,17:12:23,No
2978,7341,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-16 12:06:05,12:06:05,No
2979,3459,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-08 05:44:04,05:44:04,No
2980,9566,5,Mobile App Notifications,Yes,Yes,Yes,No,2023-12-24 09:08:23,09:08:23,No
2981,3916,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-13 09:09:23,09:09:23,No
2982,9655,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-24 17:47:01,17:47:01,No
2983,9522,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-14 08:01:05,08:01:05,No
2984,1812,5,Mobile App Notifications,Yes,Yes,Yes,No,2023-12-16 17:16:56,17:16:56,Yes
2985,1157,5,Mobile App Notifications,Yes,Yes,Yes,No,2023-12-15 13:33:44,13:33:44,No
2986,7801,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-09 13:31:46,13:31:46,No
2987,3849,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-06 16:53:54,16:53:54,No
2988,7730,5,Mobile App Notifications,Yes,Yes,No,No,2024-01-02 12:05:31,12:05:31,Yes
2989,2789,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-08 14:08:30,14:08:30,No
2990,3973,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-30 11:33:45,11:33:45,No
2991,4458,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-29 14:05:32,14:05:32,No
2992,1893,5,Mobile App Notifications,Yes,Yes,Yes,No,2023-12-14 13:09:50,13:09:50,No
2993,3563,5,Mobile App Notifications,Yes,Yes,Yes,No,2023-12-08 11:23:15,11:23:15,No
2994,2850,5,Mobile App Notifications,Yes,Yes,Yes,Yes,2023-12-18 09:41:52,09:41:52,No
2995,6739,5,Mobile App Notifications,Yes,Yes,Yes,No,2024-01-05 10:42:57,10:42:57,No
2996,6586,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-24 17:56:20,17:56:20,No
2997,9422,5,Mobile App Notifications,Yes,Yes,No,No,2024-01-10 13:30:31,13:30:31,Yes
2998,3680,5,Mobile App Notifications,Yes,Yes,Yes,No,2023-12-08 09:51:08,09:51:08,No
2999,3065,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-12 07:12:32,07:12:32,No
3000,4809,5,Mobile App Notifications,Yes,Yes,No,No,2024-01-08 10:18:40,10:18:40,No
3001,7396,5,Mobile App Notifications,Yes,No,No,No,2023-12-24 08:00:36,08:00:36,No
3002,7250,5,Mobile App Notifications,Yes,No,No,No,2023-12-28 14:23:02,14:23:02,No
3003,9477,5,Mobile App Notifications,Yes,Yes,No,No,2024-01-05 18:56:45,18:56:45,No
3004,240,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-27 16:11:59,16:11:59,No
3005,4841,5,Mobile App Notifications,Yes,No,No,No,2023-12-13 11:36:57,11:36:57,No
3006,3408,5,Mobile App Notifications,Yes,Yes,Yes,No,2024-01-09 11:11:48,11:11:48,No
3007,2397,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-30 13:41:27,13:41:27,No
3008,6142,5,Mobile App Notifications,Yes,Yes,Yes,No,2023-12-23 13:04:43,13:04:43,No
3009,586,5,Mobile App Notifications,Yes,Yes,No,No,2024-01-04 10:44:45,10:44:45,No
3010,5538,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-10 11:09:41,11:09:41,No
3011,9997,5,Mobile App Notifications,Yes,Yes,No,No,2024-01-12 12:23:59,12:23:59,No
3012,3425,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-26 11:30:31,11:30:31,No
3013,2141,5,Mobile App Notifications,Yes,Yes,No,No,2024-01-10 08:56:46,08:56:46,No
3014,3903,5,Mobile App Notifications,Yes,Yes,No,No,2024-01-04 08:59:30,08:59:30,No
3015,7457,5,Mobile App Notifications,Yes,Yes,No,No,2024-01-01 06:39:06,06:39:06,No
3016,5919,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-10 12:03:57,12:03:57,Yes
3017,5585,5,Mobile App Notifications,Yes,Yes,No,No,2024-01-02 17:31:17,17:31:17,No
3018,3413,5,Mobile App Notifications,Yes,Yes,No,No,2024-01-11 14:34:08,14:34:08,No
3019,6006,5,Mobile App Notifications,Yes,No,Yes,No,2023-12-26 16:02:03,16:02:03,No
3020,9307,5,Mobile App Notifications,Yes,Yes,No,No,2024-01-08 14:32:57,14:32:57,No
3021,3311,5,Mobile App Notifications,Yes,Yes,Yes,No,2024-01-08 11:32:41,11:32:41,No
3022,3795,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-19 12:39:14,12:39:14,No
3023,8318,5,Mobile App Notifications,Yes,No,No,No,2023-12-08 16:21:16,16:21:16,No
3024,6825,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-23 12:06:44,12:06:44,No
3025,3199,5,Mobile App Notifications,Yes,No,No,No,2023-12-22 10:03:19,10:03:19,No
3026,2480,5,Mobile App Notifications,Yes,Yes,No,No,2023-12-29 13:53:41,13:53:41,No
3027,9034,5,Mobile App Notifications,Yes,Yes,No,Yes,2024-01-09 17:33:44,17:33:44,No
