customer_id,age,job,marital,education,credit_default,customer_segment,region,income,credit_card,personal_loan,mortgage,savings_account,investment_product,auto_loan,wealth_management
1643,42,blue-collar,married,primary,no,Middle-Market,Suburban,1568,yes,yes,no,yes,no,yes,no
1644,44,services,married,primary,yes,Budget-Conscious,Urban,3156,no,yes,yes,yes,no,no,no
1645,46,admin,married,secondary,no,Middle-Market,Urban,4553,no,yes,yes,yes,no,yes,yes
1646,34,self-employed,single,tertiary,no,Middle-Market,Urban,3343,no,yes,yes,yes,yes,yes,no
1647,46,admin,divorced,secondary,no,Middle-Market,Urban,4130,yes,no,yes,yes,no,no,no
1648,43,management,married,tertiary,no,Middle-Market,Suburban,6553,yes,yes,yes,yes,yes,yes,no
1649,51,self-employed,married,secondary,no,High-Value,Urban,3944,yes,no,yes,yes,no,yes,no
1650,57,services,married,tertiary,no,Budget-Conscious,Urban,1562,yes,yes,no,no,no,yes,no
1651,58,admin,married,secondary,no,Middle-Market,Urban,4778,yes,yes,yes,yes,no,no,no
1652,54,entrepreneur,married,secondary,no,Budget-Conscious,Urban,6308,yes,yes,no,yes,yes,yes,yes
1653,60,technician,married,secondary,no,High-Value,Urban,3685,yes,no,yes,no,no,yes,no
1654,34,blue-collar,married,secondary,no,Middle-Market,Rural,2441,yes,yes,no,yes,no,yes,no
1655,50,admin,married,secondary,no,Middle-Market,Urban,3655,yes,yes,yes,yes,yes,yes,no
1656,50,unemployed,married,primary,no,Budget-Conscious,Urban,526,yes,yes,no,yes,no,no,no
1657,73,retired,divorced,secondary,no,Budget-Conscious,Urban,1555,no,no,no,yes,no,no,no
1658,24,entrepreneur,single,tertiary,no,Young Professionals,Urban,8326,yes,no,no,yes,yes,yes,yes
1659,45,blue-collar,married,primary,no,Middle-Market,Urban,1902,yes,yes,yes,yes,no,yes,no
1660,48,blue-collar,married,secondary,yes,Budget-Conscious,Suburban,3464,yes,no,yes,yes,no,yes,no
1661,54,services,married,secondary,no,Budget-Conscious,Urban,1724,no,yes,no,yes,yes,no,no
1662,41,blue-collar,married,primary,no,Budget-Conscious,Urban,1232,yes,yes,yes,yes,yes,yes,no
1663,43,unemployed,divorced,primary,no,Budget-Conscious,Rural,903,yes,yes,no,no,no,no,no
1664,42,blue-collar,married,primary,no,Middle-Market,Suburban,3001,yes,yes,yes,yes,no,no,no
1665,20,student,single,secondary,no,Young Professionals,Urban,348,no,no,no,yes,no,yes,no
1666,59,management,married,secondary,no,Budget-Conscious,Urban,8982,yes,yes,yes,yes,yes,yes,yes
1667,22,technician,single,tertiary,no,Budget-Conscious,Urban,4367,yes,yes,no,yes,no,no,no
1668,60,unemployed,married,secondary,no,Budget-Conscious,Urban,195,no,yes,yes,no,no,yes,no
1669,48,admin,single,secondary,no,Budget-Conscious,Suburban,3219,yes,yes,no,yes,no,no,no
1670,35,management,married,tertiary,no,Middle-Market,Rural,7510,yes,no,yes,yes,yes,no,no
1671,44,blue-collar,divorced,secondary,no,Middle-Market,Urban,3493,yes,yes,yes,yes,yes,yes,no
1672,49,management,married,tertiary,no,High-Value,Urban,8120,yes,no,no,yes,yes,yes,yes
1673,37,management,married,tertiary,no,High-Value,Urban,7735,yes,yes,no,yes,no,yes,no
1674,28,management,single,secondary,no,Young Professionals,Suburban,9410,yes,yes,yes,yes,yes,yes,no
1675,25,self-employed,single,secondary,no,Young Professionals,Urban,4999,yes,no,yes,no,yes,yes,no
1676,38,entrepreneur,married,tertiary,no,High-Value,Urban,6493,no,no,yes,yes,yes,no,yes
1677,44,admin,single,secondary,no,Middle-Market,Urban,3970,yes,yes,no,yes,no,no,no
1678,59,blue-collar,married,secondary,no,Middle-Market,Suburban,1588,yes,yes,no,yes,no,no,no
1679,32,technician,single,secondary,no,Middle-Market,Suburban,3037,yes,yes,no,yes,no,yes,no
1680,50,services,single,secondary,no,Middle-Market,Rural,1865,no,yes,yes,yes,no,no,no
1681,36,entrepreneur,divorced,tertiary,yes,Middle-Market,Urban,5344,yes,yes,no,yes,yes,yes,yes
1682,18,student,single,tertiary,no,Young Professionals,Urban,599,no,yes,yes,yes,yes,no,no
1683,49,services,married,primary,no,Middle-Market,Urban,3105,yes,yes,yes,yes,no,yes,yes
1684,44,management,married,secondary,no,Budget-Conscious,Urban,5082,yes,no,no,yes,no,yes,yes
1685,30,admin,married,secondary,no,Middle-Market,Urban,3891,yes,yes,no,yes,yes,yes,no
1686,38,management,married,primary,no,Budget-Conscious,Suburban,9734,yes,yes,no,yes,yes,yes,no
1687,64,unemployed,married,secondary,no,Budget-Conscious,Suburban,688,yes,yes,yes,yes,no,yes,no
1688,58,blue-collar,single,tertiary,no,High-Value,Urban,2930,yes,yes,no,yes,no,yes,no
1689,26,services,married,secondary,no,Young Professionals,Urban,1920,yes,no,no,yes,no,no,no
1690,39,self-employed,married,secondary,no,Middle-Market,Suburban,2583,no,yes,yes,no,no,yes,no
1691,42,technician,single,secondary,no,Budget-Conscious,Suburban,3849,yes,no,no,yes,no,yes,no
1692,64,blue-collar,divorced,primary,no,Budget-Conscious,Urban,3562,yes,yes,no,no,yes,yes,no
1693,50,blue-collar,married,secondary,no,Middle-Market,Suburban,1153,yes,no,no,yes,no,no,no
1694,46,admin,married,tertiary,no,Budget-Conscious,Suburban,3119,no,no,no,yes,no,no,no
1695,42,blue-collar,married,secondary,no,Middle-Market,Urban,3794,yes,yes,no,yes,no,yes,no
1696,42,admin,single,secondary,no,Middle-Market,Suburban,4396,yes,no,no,yes,no,yes,no
1697,58,admin,married,secondary,no,Middle-Market,Urban,4306,yes,no,yes,yes,yes,yes,yes
1698,47,admin,single,primary,yes,Middle-Market,Urban,3666,yes,no,yes,yes,no,no,no
1699,25,student,single,tertiary,no,Young Professionals,Rural,897,no,no,yes,yes,yes,no,no
1700,46,blue-collar,married,primary,no,Middle-Market,Suburban,1289,yes,yes,yes,no,no,yes,no
1701,22,student,single,tertiary,no,Young Professionals,Urban,521,yes,no,no,yes,yes,yes,no
1702,38,blue-collar,married,tertiary,no,Middle-Market,Rural,3393,yes,yes,no,yes,no,yes,no
1703,51,entrepreneur,married,tertiary,no,Middle-Market,Urban,4239,yes,no,yes,no,no,yes,no
1704,58,blue-collar,single,primary,no,High-Value,Rural,3203,yes,yes,no,yes,yes,yes,no
1705,51,blue-collar,married,secondary,no,Middle-Market,Urban,3140,yes,yes,yes,yes,no,yes,no
1706,65,admin,divorced,secondary,no,Retired,Urban,4507,yes,yes,yes,yes,yes,yes,no
1707,35,services,married,primary,no,High-Value,Suburban,1688,yes,no,yes,yes,yes,no,no
1708,74,technician,married,tertiary,no,Retired,Urban,4312,yes,no,no,yes,no,yes,no
1709,35,services,divorced,secondary,no,Middle-Market,Rural,1362,yes,yes,no,yes,no,yes,no
1710,47,services,single,secondary,no,Budget-Conscious,Urban,3404,yes,yes,no,yes,yes,yes,no
1711,55,technician,divorced,secondary,no,Middle-Market,Suburban,4033,yes,no,yes,yes,no,no,no
1712,47,admin,married,secondary,no,Middle-Market,Suburban,3702,yes,no,no,yes,no,no,no
1713,40,self-employed,divorced,primary,no,Budget-Conscious,Urban,4977,yes,yes,yes,yes,yes,yes,no
1714,13,blue-collar,divorced,secondary,no,Budget-Conscious,Suburban,3719,yes,yes,yes,yes,no,no,no
1715,25,admin,single,secondary,no,Young Professionals,Urban,4566,yes,no,no,yes,no,yes,no
1716,22,student,single,primary,no,Budget-Conscious,Urban,958,no,yes,no,yes,no,yes,no
1717,44,admin,married,tertiary,no,Middle-Market,Suburban,3486,yes,no,yes,yes,yes,yes,no
1718,37,services,divorced,secondary,no,Budget-Conscious,Urban,1391,yes,yes,yes,yes,yes,yes,no
1719,24,student,single,secondary,no,Young Professionals,Urban,725,yes,yes,no,yes,yes,yes,no
1720,55,technician,married,tertiary,no,Budget-Conscious,Urban,4127,yes,no,yes,no,no,yes,yes
1721,44,admin,divorced,secondary,no,High-Value,Urban,3910,yes,yes,no,yes,yes,yes,no
1722,40,admin,married,secondary,no,Middle-Market,Suburban,3681,yes,yes,yes,yes,no,yes,no
1723,46,entrepreneur,single,tertiary,no,Middle-Market,Urban,5433,yes,no,yes,yes,no,no,no
1724,40,admin,married,primary,no,Middle-Market,Urban,4084,yes,no,yes,yes,no,yes,no
1725,63,services,married,tertiary,no,Retired,Suburban,2154,yes,yes,no,no,yes,yes,no
1726,48,admin,single,secondary,no,High-Value,Urban,3851,yes,yes,no,yes,no,yes,yes
1727,46,blue-collar,divorced,secondary,no,Middle-Market,Suburban,3423,yes,no,no,yes,no,yes,no
1728,25,student,single,secondary,no,Young Professionals,Urban,329,no,no,no,yes,no,yes,no
1729,40,management,married,secondary,no,Budget-Conscious,Urban,5603,yes,yes,yes,yes,no,no,no
1730,54,services,married,secondary,no,High-Value,Urban,1839,yes,no,no,no,no,yes,yes
1731,43,entrepreneur,married,tertiary,no,Middle-Market,Urban,4959,yes,yes,yes,yes,yes,yes,no
1732,61,services,single,secondary,no,Retired,Urban,1745,yes,yes,no,yes,no,yes,yes
1733,37,blue-collar,married,secondary,no,Middle-Market,Rural,6573,yes,yes,no,yes,yes,yes,no
1734,44,blue-collar,single,primary,no,Budget-Conscious,Suburban,2953,yes,yes,yes,yes,no,no,yes
1735,53,admin,single,secondary,no,Middle-Market,Suburban,3062,yes,no,yes,yes,no,no,no
1736,41,management,single,secondary,no,High-Value,Urban,9139,yes,yes,yes,yes,no,yes,no
1737,63,blue-collar,divorced,primary,no,Budget-Conscious,Urban,1246,yes,yes,yes,no,no,yes,no
1738,33,technician,single,tertiary,no,Middle-Market,Urban,3491,no,no,no,yes,no,yes,no
1739,46,blue-collar,single,secondary,no,Middle-Market,Urban,1888,yes,no,no,yes,yes,yes,no
1740,63,blue-collar,divorced,tertiary,no,Budget-Conscious,Rural,3172,yes,yes,no,yes,yes,yes,yes
1741,59,management,married,primary,no,Middle-Market,Suburban,8169,yes,yes,yes,yes,no,yes,no
1742,37,services,married,primary,no,Middle-Market,Urban,2636,yes,yes,yes,yes,no,yes,no
1743,44,self-employed,married,tertiary,no,Budget-Conscious,Urban,3076,yes,yes,no,yes,yes,yes,no
1744,39,admin,married,primary,no,Middle-Market,Urban,4186,yes,yes,yes,yes,no,yes,no
1745,50,blue-collar,married,secondary,no,High-Value,Rural,3961,yes,no,no,yes,no,no,yes
1746,50,blue-collar,single,secondary,no,Budget-Conscious,Suburban,2481,no,yes,yes,yes,yes,yes,no
1747,47,admin,married,tertiary,no,Budget-Conscious,Urban,3274,yes,yes,yes,yes,yes,yes,no
1748,33,technician,married,tertiary,no,Middle-Market,Suburban,4208,yes,yes,yes,yes,yes,no,no
1749,65,self-employed,married,secondary,no,Retired,Urban,2655,no,no,no,no,no,yes,no
1750,52,admin,divorced,tertiary,no,Budget-Conscious,Urban,3491,yes,yes,no,yes,no,no,no
1751,53,blue-collar,married,primary,yes,Middle-Market,Suburban,1804,yes,no,yes,yes,no,yes,no
1752,65,technician,married,tertiary,no,Retired,Urban,3284,no,no,no,yes,yes,yes,no
1753,54,admin,married,tertiary,no,Middle-Market,Suburban,4824,no,no,no,yes,yes,yes,no
1754,52,technician,married,secondary,no,Budget-Conscious,Rural,2562,yes,yes,no,yes,no,yes,no
1755,21,student,single,tertiary,no,Young Professionals,Urban,47,yes,yes,yes,yes,no,yes,no
1756,20,management,single,secondary,no,Budget-Conscious,Suburban,9681,yes,yes,no,yes,no,yes,yes
1757,25,student,single,tertiary,no,Young Professionals,Urban,180,yes,no,no,yes,no,yes,no
1758,45,blue-collar,married,secondary,no,High-Value,Urban,3816,yes,no,yes,yes,no,no,no
1759,47,admin,married,primary,no,Middle-Market,Suburban,4662,yes,yes,yes,no,no,no,no
1760,38,blue-collar,married,secondary,no,Middle-Market,Suburban,1245,no,yes,yes,yes,no,yes,no
1761,30,blue-collar,single,primary,no,Middle-Market,Suburban,3698,yes,no,no,yes,no,yes,no
1762,45,management,married,tertiary,no,High-Value,Urban,5429,yes,no,yes,yes,yes,yes,yes
1763,18,admin,single,secondary,no,Budget-Conscious,Rural,3338,yes,no,no,yes,no,no,no
1764,97,blue-collar,divorced,secondary,no,Retired,Suburban,3297,yes,no,no,no,no,yes,no
1765,23,technician,single,secondary,no,Young Professionals,Suburban,3366,no,no,yes,no,no,yes,no
1766,45,entrepreneur,married,tertiary,no,Budget-Conscious,Rural,7419,yes,yes,yes,yes,no,yes,no
1767,58,services,single,primary,no,Middle-Market,Suburban,3380,yes,yes,yes,yes,yes,yes,yes
1768,62,blue-collar,divorced,secondary,no,Budget-Conscious,Rural,3450,yes,no,no,yes,no,yes,no
1769,49,blue-collar,married,secondary,no,Middle-Market,Suburban,1540,no,no,yes,yes,no,yes,no
1770,31,blue-collar,married,primary,no,Middle-Market,Suburban,2852,no,yes,yes,yes,yes,yes,no
1771,35,blue-collar,married,primary,no,Middle-Market,Suburban,1108,yes,yes,no,yes,yes,no,no
1772,39,self-employed,married,tertiary,no,Middle-Market,Urban,3153,yes,no,yes,yes,no,yes,yes
1773,52,management,married,tertiary,no,Middle-Market,Suburban,7491,yes,yes,yes,yes,no,no,no
1774,24,student,single,tertiary,no,Young Professionals,Suburban,703,no,yes,yes,yes,no,yes,no
1775,68,self-employed,single,tertiary,no,Retired,Suburban,4351,yes,yes,no,yes,no,yes,no
1776,36,entrepreneur,single,tertiary,no,Middle-Market,Urban,6870,yes,yes,yes,yes,no,yes,no
1777,51,services,married,primary,no,Middle-Market,Suburban,1338,yes,yes,yes,yes,no,no,no
1778,53,blue-collar,divorced,tertiary,no,Middle-Market,Suburban,1173,yes,yes,yes,yes,no,yes,no
1779,55,technician,married,secondary,no,High-Value,Urban,3200,yes,no,no,yes,yes,yes,no
1780,48,management,married,tertiary,no,High-Value,Urban,5496,yes,no,no,yes,yes,yes,yes
1781,30,admin,single,primary,yes,High-Value,Urban,3766,yes,yes,no,yes,no,yes,no
1782,40,unemployed,married,secondary,no,Middle-Market,Urban,805,no,no,no,yes,no,yes,no
1783,36,blue-collar,married,secondary,no,Middle-Market,Suburban,1734,yes,yes,yes,yes,no,no,no
1784,28,services,single,secondary,no,Budget-Conscious,Rural,3095,yes,yes,no,yes,no,yes,yes
1785,32,services,married,primary,no,Middle-Market,Urban,3462,yes,no,yes,yes,no,yes,no
1786,24,management,divorced,tertiary,no,High-Value,Urban,8025,yes,no,yes,yes,yes,no,no
1787,41,services,married,primary,no,Budget-Conscious,Urban,1900,yes,yes,yes,yes,yes,no,yes
1788,38,services,divorced,secondary,no,Budget-Conscious,Urban,3064,no,no,no,yes,no,yes,yes
1789,45,admin,single,tertiary,no,Middle-Market,Urban,3058,yes,yes,yes,yes,yes,no,no
1790,50,blue-collar,married,primary,no,Middle-Market,Suburban,2745,yes,no,yes,yes,no,no,no
1791,32,technician,married,tertiary,no,Budget-Conscious,Urban,2801,no,yes,no,yes,no,yes,no
1792,33,services,married,primary,no,Middle-Market,Rural,2024,yes,yes,no,yes,no,no,no
1793,35,blue-collar,single,primary,no,Middle-Market,Suburban,1211,no,no,no,yes,no,yes,no
1794,45,services,married,tertiary,no,Middle-Market,Urban,1250,yes,yes,yes,yes,yes,no,no
1795,49,admin,married,tertiary,no,Middle-Market,Suburban,3562,yes,yes,yes,yes,no,yes,no
1796,46,admin,single,secondary,no,Middle-Market,Urban,4539,yes,no,yes,yes,no,yes,no
1797,44,services,married,primary,no,Middle-Market,Urban,3482,no,yes,no,yes,no,yes,no
1798,30,admin,married,secondary,no,Middle-Market,Urban,3025,yes,no,no,yes,no,yes,yes
1799,42,admin,married,tertiary,no,Budget-Conscious,Suburban,4342,yes,yes,yes,yes,yes,yes,yes
1800,41,admin,married,tertiary,no,Middle-Market,Urban,4020,yes,no,yes,yes,yes,yes,no
1801,19,student,single,tertiary,no,Budget-Conscious,Suburban,1243,yes,yes,no,yes,no,no,yes
1802,39,services,married,tertiary,no,Budget-Conscious,Suburban,1754,yes,yes,no,yes,no,no,yes
1803,60,blue-collar,married,secondary,no,High-Value,Urban,2379,yes,yes,no,yes,yes,yes,no
1804,33,technician,married,secondary,no,Middle-Market,Suburban,3619,yes,yes,yes,yes,no,no,yes
1805,38,entrepreneur,married,tertiary,no,Middle-Market,Suburban,5643,yes,yes,yes,yes,yes,no,no
1806,30,self-employed,married,primary,no,Middle-Market,Urban,5306,yes,no,yes,yes,yes,yes,no
1807,47,services,married,tertiary,no,Budget-Conscious,Suburban,2614,yes,yes,no,no,no,yes,no
1808,36,technician,married,secondary,no,Middle-Market,Suburban,3356,yes,yes,yes,yes,no,yes,no
1809,42,technician,married,tertiary,no,Middle-Market,Urban,3069,no,no,no,yes,no,yes,no
1810,60,admin,divorced,secondary,no,Middle-Market,Suburban,3656,yes,yes,no,yes,no,no,no
1811,57,services,married,secondary,no,Budget-Conscious,Suburban,2190,yes,no,yes,yes,no,yes,no
1812,18,self-employed,single,secondary,no,Budget-Conscious,Suburban,4896,no,yes,yes,yes,no,yes,no
1813,44,technician,divorced,tertiary,no,Budget-Conscious,Suburban,3986,no,yes,no,yes,no,no,no
1814,36,admin,married,tertiary,no,Middle-Market,Urban,3452,yes,no,yes,yes,no,yes,yes
1815,53,admin,single,secondary,no,Budget-Conscious,Suburban,4752,yes,no,no,yes,no,yes,no
1816,22,student,divorced,tertiary,no,Budget-Conscious,Rural,708,no,no,no,yes,no,no,no
1817,37,technician,single,secondary,no,Middle-Market,Suburban,2989,yes,yes,yes,yes,no,yes,no
1818,31,self-employed,married,secondary,no,Middle-Market,Urban,4667,yes,no,yes,yes,yes,yes,no
1819,38,services,married,secondary,no,Budget-Conscious,Suburban,1440,yes,yes,no,yes,no,no,no
1820,48,blue-collar,married,secondary,no,Middle-Market,Urban,2747,no,yes,yes,yes,no,yes,yes
1821,30,technician,married,tertiary,no,Budget-Conscious,Suburban,3927,yes,yes,no,yes,no,yes,no
1822,39,admin,married,secondary,no,Middle-Market,Urban,3815,yes,yes,yes,yes,yes,yes,no
1823,23,services,single,primary,no,Budget-Conscious,Suburban,2284,yes,yes,no,yes,yes,yes,yes
1824,36,self-employed,married,secondary,no,High-Value,Urban,4626,yes,yes,yes,yes,yes,yes,no
1825,74,services,single,secondary,no,Retired,Urban,2553,no,yes,no,yes,no,yes,no
1826,33,blue-collar,divorced,secondary,no,Budget-Conscious,Urban,2170,yes,yes,no,yes,no,yes,no
1827,42,admin,divorced,secondary,no,Middle-Market,Urban,4222,yes,yes,no,yes,no,yes,no
1828,18,student,single,tertiary,no,Young Professionals,Suburban,1082,no,yes,no,yes,no,no,no
1829,41,self-employed,single,secondary,no,High-Value,Urban,4573,yes,yes,yes,yes,yes,yes,no
1830,54,technician,married,tertiary,no,Budget-Conscious,Rural,4500,yes,yes,yes,yes,no,yes,no
1831,25,student,single,tertiary,no,Young Professionals,Urban,567,no,yes,no,yes,no,yes,yes
1832,46,services,married,secondary,no,Middle-Market,Suburban,1436,yes,yes,yes,yes,no,yes,no
1833,65,retired,single,primary,no,Retired,Urban,1799,yes,yes,yes,yes,yes,yes,yes
1834,45,services,single,tertiary,no,Budget-Conscious,Urban,2011,yes,yes,no,yes,yes,yes,yes
1835,35,management,divorced,tertiary,yes,Middle-Market,Suburban,6090,yes,no,no,yes,no,no,no
1836,30,services,married,tertiary,no,Middle-Market,Urban,1507,yes,yes,no,yes,yes,yes,no
1837,54,admin,married,secondary,no,Middle-Market,Urban,4857,yes,no,yes,yes,no,yes,no
1838,49,entrepreneur,divorced,tertiary,no,High-Value,Urban,6206,yes,no,no,yes,yes,yes,yes
1839,61,unemployed,divorced,secondary,no,Retired,Urban,96,yes,yes,yes,yes,no,yes,no
1840,40,technician,married,tertiary,no,Middle-Market,Urban,3922,yes,yes,yes,yes,no,no,yes
1841,31,blue-collar,divorced,secondary,no,Middle-Market,Urban,1384,no,yes,no,yes,no,yes,no
1842,29,blue-collar,single,secondary,no,Young Professionals,Urban,3240,yes,no,no,yes,yes,yes,no
1843,59,blue-collar,married,secondary,no,High-Value,Urban,1298,yes,yes,yes,yes,yes,yes,yes
1844,49,services,married,primary,no,Middle-Market,Urban,2064,yes,yes,no,yes,no,yes,no
1845,41,unemployed,married,tertiary,no,High-Value,Urban,543,yes,yes,yes,yes,yes,yes,yes
1846,72,technician,married,secondary,no,Retired,Urban,3054,yes,no,yes,yes,no,no,no
1847,55,admin,divorced,secondary,no,Middle-Market,Urban,4059,yes,yes,no,yes,no,no,no
1848,44,technician,married,tertiary,no,Middle-Market,Suburban,2827,yes,yes,yes,yes,yes,no,no
1849,34,management,married,tertiary,no,High-Value,Urban,9892,yes,yes,yes,yes,yes,yes,no
1850,46,services,married,secondary,no,Budget-Conscious,Urban,2826,yes,yes,yes,yes,no,no,no
1851,40,technician,married,secondary,no,Middle-Market,Suburban,4405,no,no,no,yes,no,yes,no
1852,33,management,single,primary,no,Middle-Market,Rural,7771,yes,yes,no,yes,yes,yes,yes
1853,53,management,divorced,tertiary,no,High-Value,Urban,8572,no,no,no,yes,yes,yes,yes
1854,33,management,married,tertiary,no,High-Value,Urban,9196,yes,yes,yes,yes,yes,yes,yes
1855,29,unemployed,single,secondary,no,Young Professionals,Urban,507,no,yes,no,yes,no,no,no
1856,53,technician,married,tertiary,no,Middle-Market,Urban,2670,yes,yes,yes,yes,no,no,no
1857,55,self-employed,married,tertiary,no,High-Value,Urban,3428,yes,no,no,yes,no,no,yes
1858,41,blue-collar,married,primary,no,Middle-Market,Urban,1162,no,no,no,yes,no,yes,no
1859,36,management,married,tertiary,no,High-Value,Urban,6761,yes,yes,no,yes,yes,yes,yes
1860,36,services,single,secondary,no,Middle-Market,Urban,2608,no,no,yes,yes,no,yes,yes
1861,45,self-employed,married,tertiary,no,High-Value,Urban,2635,yes,yes,yes,yes,yes,no,no
1862,58,services,married,tertiary,no,Middle-Market,Urban,3067,no,no,no,yes,no,yes,yes
1863,39,technician,divorced,tertiary,no,Budget-Conscious,Suburban,3622,yes,no,yes,yes,no,yes,yes
