customer_id,days_since_last_transaction,account_lifetime_days,current_balance,peak_month,peak_month_spending,peak_month_frequency,total_transactions_3m,total_transactions_6m,total_transactions_12m,total_transaction_amount_3m,total_transaction_amount_6m,total_transaction_amount_12m,average_transaction_amount_3m,average_transaction_amount_6m,average_transaction_amount_12m,transaction_frequency_3m,transaction_frequency_6m,transaction_frequency_12m,high_value_transaction_rate_3m,high_value_transaction_rate_6m,high_value_transaction_rate_12m,online_transaction_ratio_3m,online_transaction_ratio_6m,online_transaction_ratio_12m
1937,3,1822,6802.442099830325,9,16423.474191550944,57.440802875807066,102,291,534,14394.780501571477,41067.46201918921,75360.90968469773,141.12529903501448,141.12529903501448,141.12529903501448,34.0,48.5,44.5,0.09803921568627451,0.10652920962199312,0.08239700374531835,0.7122027731005373,0.6303325926331911,0.659854769367781
1938,3,1423,6365.254901537924,10,20131.12233833088,44.746511202577814,69,230,363,19406.046473206752,64686.82157735583,102092.67927208768,281.2470503363297,281.2470503363297,281.2470503363297,23.0,38.333333333333336,30.25,0.11594202898550725,0.09130434782608696,0.11570247933884298,0.6236019593595562,0.4882934283326274,0.476611068521159
1939,26,397,2491.78230470871,9,3532.1166859109817,44.17059003623066,94,180,406,5228.645035977839,10012.299005063947,22583.296644755348,55.623883361466376,55.623883361466376,55.623883361466376,31.333333333333332,30.0,33.833333333333336,0.0425531914893617,0.044444444444444446,0.05665024630541872,0.6128473693570518,0.72219361426949,0.7375895074750369
1940,33,1142,6307.940114063766,7,12057.68417589657,35.15234492006281,88,158,281,21798.205216439477,39137.68663860724,69605.6325661306,247.7068774595395,247.7068774595395,247.7068774595395,29.333333333333332,26.333333333333332,23.416666666666668,0.14772727272727273,0.0949367088607595,0.1423487544483986,0.5808083105379819,0.4421143032382977,0.4555824070875334
1941,40,558,6879.13634462031,9,22137.151697504607,54.808526271217424,135,261,516,24324.994088550826,47028.32190453159,92975.53296068315,180.18514139667278,180.18514139667278,180.18514139667278,45.0,43.5,43.0,0.0962962962962963,0.13409961685823754,0.09883720930232558,0.6224941823255659,0.6405720995122745,0.6580856841523457
1942,10,277,5056.539866530141,7,16125.339434161504,61.41227829235164,132,245,517,27307.951098682952,50685.21226649488,106956.14180317489,206.8784174142648,206.8784174142648,206.8784174142648,44.0,40.833333333333336,43.083333333333336,0.11363636363636363,0.09387755102040816,0.11992263056092843,0.6374503334022952,0.6096988598060742,0.6868790222311528
1943,49,1040,7909.411115145089,5,24430.203650191914,45.61458947080694,93,162,479,24775.08724552669,43156.603588981976,127605.01925384178,266.3987875863085,266.3987875863085,266.3987875863085,31.0,27.0,39.916666666666664,0.15053763440860216,0.11728395061728394,0.11064718162839249,0.6741453033355335,0.750720080651022,0.771704943533634
1944,11,1184,6794.120461785299,3,6131.0931667828145,43.65013635773247,118,176,337,12808.957660910566,19104.886002714065,36581.514675651364,108.55048865178446,108.55048865178446,108.55048865178446,39.333333333333336,29.333333333333332,28.083333333333332,0.06779661016949153,0.05113636363636364,0.10682492581602374,0.6544591293283258,0.6709461830312685,0.6710915671618578
1945,29,510,7375.9695114953765,4,28476.260395253106,47.8537364474999,103,238,501,26932.926095264374,62233.36321041671,131003.8444051209,261.4847193714988,261.4847193714988,261.4847193714988,34.333333333333336,39.666666666666664,41.75,0.0970873786407767,0.10504201680672269,0.10179640718562874,0.7428843647642357,0.6775256833315556,0.6702742920506435
1946,4,1697,1395.387070420132,12,5391.0073659646105,48.551244110032826,110,155,404,6093.221916176483,8585.903609157773,22378.742310320904,55.392926510695304,55.392926510695304,55.392926510695304,36.666666666666664,25.833333333333332,33.666666666666664,0.08181818181818182,0.12903225806451613,0.06683168316831684,0.6754892415007441,0.6659060514628374,0.7104538549129189
1947,54,942,4890.688640713555,2,11991.036763693306,45.3450844244385,91,227,399,12623.737539717187,31489.982654019797,55350.23382799075,138.72239054634272,138.72239054634272,138.72239054634272,30.333333333333332,37.833333333333336,33.25,0.07692307692307693,0.07048458149779736,0.07017543859649122,0.6190502199299062,0.6941662750418904,0.6497286700107441
1948,24,906,10924.283269325875,7,23204.5423265734,46.219815209857565,93,154,480,24535.985673961855,40629.48165365727,126637.34541399668,263.8278029458264,263.8278029458264,263.8278029458264,31.0,25.666666666666668,40.0,0.11827956989247312,0.11038961038961038,0.13541666666666666,0.6008717538770912,0.6488704644875064,0.6115540485584791
1949,13,1760,6402.814457707785,11,29702.85603533956,49.36224108978428,158,307,488,47275.309946341804,91857.7224906768,146014.88135325824,299.2108224452013,299.2108224452013,299.2108224452013,52.666666666666664,51.166666666666664,40.666666666666664,0.10759493670886076,0.0749185667752443,0.11270491803278689,0.6571730493649844,0.6951531340665945,0.6799621364640998
1950,42,706,3836.871089623657,1,18957.016380868947,43.35154788249623,111,228,402,22531.29238879547,46280.49247428259,81599.81567834035,202.98461611527452,202.98461611527452,202.98461611527452,37.0,38.0,33.5,0.09009009009009009,0.08333333333333333,0.06716417910447761,0.5771764402897238,0.727828103455542,0.6040065254667248
1951,25,960,3387.558430901662,9,13192.834227320984,45.42711172685715,137,168,458,21036.889833943074,25797.061986149172,70327.70470033525,153.55394039374508,153.55394039374508,153.55394039374508,45.666666666666664,28.0,38.166666666666664,0.051094890510948905,0.09523809523809523,0.08078602620087336,0.6718946011159692,0.6689784051292336,0.5915087115164428
1952,4,1419,8733.32550463203,9,14728.648623936686,44.44338032215784,111,235,437,18111.082823453442,38343.283455059085,71302.19093557796,163.16290831940037,163.16290831940037,163.16290831940037,37.0,39.166666666666664,36.416666666666664,0.07207207207207207,0.09361702127659574,0.10755148741418764,0.5776425155793155,0.546176122821446,0.6080845739712412
1953,62,555,7159.331174975124,4,4295.282201045315,15.619532012971218,31,77,139,3931.5520294282583,9765.467944063737,17628.572002920253,126.82425901381478,126.82425901381478,126.82425901381478,10.333333333333334,12.833333333333334,11.583333333333334,0.12903225806451613,0.07792207792207792,0.09352517985611511,0.4058913045917977,0.47943661383424613,0.4703784348910544
1954,7,348,6242.380792491079,12,9049.282169444967,43.2302468902192,81,150,373,12033.246589507426,22283.78998056931,55412.35775168234,148.55859987046205,148.55859987046205,148.55859987046205,27.0,25.0,31.083333333333332,0.1111111111111111,0.11333333333333333,0.10991957104557641,0.6197750527189178,0.6331339288467687,0.6046973332481781
1955,34,1199,2014.1115467674133,12,2475.613052569646,31.132086864980735,92,170,324,3552.612451098064,6564.609963985553,12511.374284301877,38.61535272932678,38.61535272932678,38.61535272932678,30.666666666666668,28.333333333333332,27.0,0.03260869565217391,0.052941176470588235,0.04938271604938271,0.7028363889143059,0.7147806121550017,0.690106970354617
1956,39,1624,1397.4454346112125,5,2286.8909750803396,23.960357482757516,67,168,227,3004.7664938080056,7534.33986507082,10180.32827006593,44.84726110161203,44.84726110161203,44.84726110161203,22.333333333333332,28.0,18.916666666666668,0.07462686567164178,0.05952380952380952,0.0881057268722467,0.6204115680427968,0.5800291327639208,0.6799810302749125
1957,24,389,6395.975262121612,3,14038.98546143039,40.20704098367136,91,136,379,16882.494437726677,25230.980698140964,70312.80650437812,185.52191689809533,185.52191689809533,185.52191689809533,30.333333333333332,22.666666666666668,31.583333333333332,0.04395604395604396,0.051470588235294115,0.047493403693931395,0.781628100184122,0.5669202843001898,0.6586158328423684
1958,8,783,1656.5929036192904,10,3648.256392226998,27.169568558169544,72,154,257,5398.697913920078,11547.214982551277,19270.35227607583,74.98191547111219,74.98191547111219,74.98191547111219,24.0,25.666666666666668,21.416666666666668,0.16666666666666666,0.09090909090909091,0.08560311284046693,0.4836128437263599,0.45656031951506854,0.42784230683510704
1959,48,465,6354.946009910647,12,11713.578784985766,34.21427237943976,96,198,383,15258.500075374708,31470.656405460333,60875.05759238034,158.94270911848653,158.94270911848653,158.94270911848653,32.0,33.0,31.916666666666668,0.11458333333333333,0.07575757575757576,0.07571801566579635,0.626708078984174,0.6079924904116785,0.6782370070110598
1960,18,1666,15876.131406129645,2,34557.39783160385,44.108009761905066,116,283,502,34106.93955264704,83209.17149481992,147600.72116748977,294.02534097109515,294.02534097109515,294.02534097109515,38.666666666666664,47.166666666666664,41.833333333333336,0.1810344827586207,0.09540636042402827,0.1394422310756972,0.7100975804583252,0.5991232033209994,0.729085426862135
1961,39,249,4159.513757067393,1,12922.820175199824,51.54165344448689,82,185,442,15439.641583891304,34833.33771975477,83223.4339034141,188.28831199867443,188.28831199867443,188.28831199867443,27.333333333333332,30.833333333333332,36.833333333333336,0.08536585365853659,0.08108108108108109,0.09502262443438914,0.618931972838833,0.6832469572898711,0.7001691089493531
1962,31,1584,9008.44362993258,12,13221.577616786497,27.06745856229538,82,148,285,15799.498107815307,28516.167316544703,54912.88976496784,192.6768061928696,192.6768061928696,192.6768061928696,27.333333333333332,24.666666666666668,23.75,0.07317073170731707,0.05405405405405406,0.10526315789473684,0.5272911084939141,0.49596923431022855,0.5012108102470436
1963,37,1064,24338.846047992072,10,32624.37896873302,60.042704886287694,112,228,520,41598.83733502259,84683.34743201027,193137.459055462,371.4181904912731,371.4181904912731,371.4181904912731,37.333333333333336,38.0,43.333333333333336,0.10714285714285714,0.15789473684210525,0.1519230769230769,0.7059894543042566,0.6567653847295603,0.6750537669515575
1964,23,1818,2282.5801388965738,9,9597.153020582065,49.57508139632248,121,199,404,15037.891779685979,24731.73937320256,50209.159330521776,124.28009735277668,124.28009735277668,124.28009735277668,40.333333333333336,33.166666666666664,33.666666666666664,0.05785123966942149,0.06532663316582915,0.07920792079207921,0.6358732138179406,0.6530495625442584,0.643612465597218
1965,78,1767,2476.4036145749724,6,1759.2289597987676,14.834046410244603,19,97,148,1422.5835383654899,7262.6633274448695,11081.17703568908,74.87281780871,74.87281780871,74.87281780871,6.333333333333333,16.166666666666668,12.333333333333334,0.05263157894736842,0.041237113402061855,0.060810810810810814,0.41932773770242027,0.4911301401070424,0.38429130455582894
1966,22,1823,6350.555212864265,8,2242.055819539271,14.887879379879903,32,80,128,3680.7900612175354,9201.975153043839,14723.160244870141,115.02468941304798,115.02468941304798,115.02468941304798,10.666666666666666,13.333333333333334,10.666666666666666,0.09375,0.075,0.0390625,0.5213509300312794,0.5106203497928623,0.4000812178618786
1967,12,1503,5200.057154172784,7,15001.833858241307,52.173251698611466,115,221,428,17963.544715524135,34521.246801137684,66855.62728908112,156.2047366567316,156.2047366567316,156.2047366567316,38.333333333333336,36.833333333333336,35.666666666666664,0.11304347826086956,0.07692307692307693,0.07009345794392523,0.7358208456994625,0.6059100560923695,0.6231635678243815
1968,2,1817,2525.9768636880945,9,6142.24005591736,53.643483831760875,121,225,477,10271.231111779001,19099.39669545682,40490.720994368465,84.88620753536365,84.88620753536365,84.88620753536365,40.333333333333336,37.5,39.75,0.09917355371900827,0.08888888888888889,0.0880503144654088,0.7143131169524701,0.7585642142930262,0.6938342044147675
1969,36,1772,23837.9322499307,12,41758.164878312666,62.34842406254931,135,232,480,68185.52518492454,117178.08772520364,242437.4228797317,505.07796433277434,505.07796433277434,505.07796433277434,45.0,38.666666666666664,40.0,0.17777777777777778,0.16379310344827586,0.15833333333333333,0.6622839369090785,0.6535706532992229,0.7064000191797629
1970,11,1572,10369.113691452661,7,17793.953887327803,41.62399125247084,103,265,471,22748.802607312937,58528.472727552704,104026.07794217858,220.86216123604794,220.86216123604794,220.86216123604794,34.333333333333336,44.166666666666664,39.25,0.04854368932038835,0.09811320754716982,0.10615711252653928,0.592961420301205,0.5515164569293081,0.6614705169345996
1971,37,511,10639.256380531346,12,28159.71825050712,52.952512719387315,112,207,454,31466.793584084575,58157.37742772774,127552.89542119997,280.95351414361227,280.95351414361227,280.95351414361227,37.333333333333336,34.5,37.833333333333336,0.09821428571428571,0.14492753623188406,0.13656387665198239,0.6719158354975258,0.7266610567046705,0.6523345940448366
1972,36,1792,9923.85247507271,12,31060.090901137715,52.50697292950112,129,333,502,51568.639172768926,133119.04530645002,200677.96019170544,399.7568928121622,399.7568928121622,399.7568928121622,43.0,55.5,41.833333333333336,0.13953488372093023,0.13213213213213212,0.14940239043824702,0.7569995682979601,0.7206539713711935,0.7637745748102843
1973,41,1743,6893.15526844335,8,8218.552454537987,47.881413516683715,105,241,437,12640.250570920583,29012.384643732006,52607.51904278376,120.38333877067222,120.38333877067222,120.38333877067222,35.0,40.166666666666664,36.416666666666664,0.08571428571428572,0.06224066390041494,0.08695652173913043,0.6800542980271745,0.630923473057705,0.613665906268159
1974,55,1770,3057.746004849119,5,7312.8306797545465,43.43773295346911,119,212,409,10380.413251976279,18492.837053940933,35677.218655952085,87.23036346198553,87.23036346198553,87.23036346198553,39.666666666666664,35.333333333333336,34.083333333333336,0.08403361344537816,0.05188679245283019,0.061124694376528114,0.6260712729664287,0.692801315403244,0.6384345500096774
1975,8,1779,10378.526700183917,4,14010.467768992758,47.16200041050028,117,161,435,21967.269430076656,30228.464771302064,81673.18121438757,187.75443957330475,187.75443957330475,187.75443957330475,39.0,26.833333333333332,36.25,0.1111111111111111,0.11180124223602485,0.09655172413793103,0.6774139235837858,0.5966061493523348,0.6604432547732106
1976,18,452,398.5357917487512,3,620.863826205077,29.11270287071881,69,82,238,825.7097956645637,981.2783078912206,2848.1004546111035,11.966808632819763,11.966808632819763,11.966808632819763,23.0,13.666666666666666,19.833333333333332,0.07246376811594203,0.012195121951219513,0.0546218487394958,0.5297752007032086,0.5806357115821729,0.5638458199490177
1977,24,1630,8624.68961090607,9,15867.963180646675,43.53432257490584,108,188,457,16667.245233392907,29013.352813683952,70527.13955241258,154.32634475363804,154.32634475363804,154.32634475363804,36.0,31.333333333333332,38.083333333333336,0.07407407407407407,0.047872340425531915,0.04157549234135667,0.7068580128633177,0.6947894191002639,0.6579909195783288
1978,5,1819,8176.567087856784,7,10291.047449008884,47.236632770284764,113,214,405,18426.894322106044,34896.95030912118,66043.29380931813,163.0698612575756,163.0698612575756,163.0698612575756,37.666666666666664,35.666666666666664,33.75,0.061946902654867256,0.06074766355140187,0.0691358024691358,0.7327256404697066,0.6707277465295617,0.6590185443782423
1979,36,1819,17401.56526246637,10,22405.63729787848,54.30360173407684,98,215,461,26651.702145024843,58470.57103245246,125371.78253935155,271.9561443369882,271.9561443369882,271.9561443369882,32.666666666666664,35.833333333333336,38.416666666666664,0.1326530612244898,0.15348837209302327,0.1279826464208243,0.6938690375280484,0.706392844296433,0.6551731777599723
1980,15,1744,13314.606738733086,8,40295.10804421761,56.45553912834756,128,188,580,40165.10674293006,58992.50052867852,181998.13992890183,313.7898964291411,313.7898964291411,313.7898964291411,42.666666666666664,31.333333333333332,48.333333333333336,0.140625,0.11702127659574468,0.12931034482758622,0.6746521687408377,0.5821206464877688,0.6015593626169358
