customer_id,age,job,marital,education,credit_default,customer_segment,region,income,created_at,credit_card,personal_loan,mortgage,savings_account,investment_product,auto_loan,wealth_management
768,38,management,married,tertiary,no,High-Value,Urban,6687,2022-08-31 06:34:08.372988,yes,no,yes,yes,no,no,yes
769,44,entrepreneur,married,secondary,no,Middle-Market,Suburban,8523,2022-10-08 11:32:18.661811,yes,yes,no,yes,yes,yes,yes
770,35,management,married,tertiary,no,High-Value,Urban,8837,2020-03-14 01:17:54.581774,yes,yes,no,yes,yes,no,yes
771,42,admin,single,tertiary,no,Middle-Market,Urban,3878,2024-07-19 00:53:45.351030,yes,no,no,yes,no,yes,no
772,39,management,single,tertiary,no,Middle-Market,Suburban,6350,2020-12-29 10:25:08.998804,yes,yes,yes,yes,yes,no,yes
773,64,admin,married,tertiary,no,Retired,Urban,4169,2022-03-18 20:25:33.365308,yes,yes,no,yes,no,yes,no
774,53,blue-collar,married,primary,no,Middle-Market,Urban,2725,2020-07-22 02:50:39.563014,yes,yes,yes,yes,yes,yes,no
775,54,self-employed,married,tertiary,no,Middle-Market,Urban,5562,2024-11-28 20:48:57.595221,yes,yes,yes,yes,yes,no,no
776,51,admin,single,tertiary,no,High-Value,Urban,4406,2021-03-11 21:47:37.436184,yes,no,no,no,yes,yes,yes
777,44,technician,married,primary,no,Middle-Market,Urban,4304,2023-01-07 11:38:20.047913,yes,yes,yes,no,yes,yes,no
778,41,services,single,primary,no,Middle-Market,Suburban,1907,2024-09-15 04:07:34.254597,no,yes,no,yes,no,yes,no
779,36,services,married,secondary,no,Budget-Conscious,Suburban,2453,2023-04-30 02:09:24.549390,no,no,yes,yes,no,yes,yes
780,36,services,married,secondary,no,Middle-Market,Urban,2704,2020-03-29 14:40:10.175999,yes,no,yes,yes,no,yes,no
781,34,services,married,primary,yes,Budget-Conscious,Urban,1479,2021-05-13 13:57:37.468846,yes,yes,yes,yes,no,no,yes
782,69,blue-collar,divorced,secondary,no,Budget-Conscious,Urban,2851,2020-03-17 14:58:17.860711,no,no,yes,yes,no,no,no
783,68,technician,married,secondary,no,Retired,Urban,3003,2024-09-22 22:45:52.286584,yes,yes,no,yes,no,yes,no
784,36,entrepreneur,single,secondary,no,High-Value,Urban,6409,2021-09-29 18:25:23.640397,yes,no,yes,yes,yes,yes,no
785,36,technician,married,tertiary,no,High-Value,Urban,4489,2024-08-27 03:20:01.526918,yes,yes,yes,yes,yes,yes,no
786,43,unemployed,married,primary,no,Middle-Market,Urban,778,2022-09-07 20:13:17.156824,yes,yes,no,yes,no,yes,no
787,71,retired,divorced,secondary,no,Retired,Urban,1705,2020-03-06 04:17:39.611300,no,yes,yes,yes,yes,no,no
788,39,blue-collar,married,secondary,no,Budget-Conscious,Urban,2791,2023-07-27 05:43:16.407526,yes,yes,no,yes,no,yes,yes
789,40,blue-collar,married,tertiary,no,Middle-Market,Urban,1031,2023-04-28 23:16:51.529075,yes,yes,no,yes,no,yes,no
790,61,unemployed,single,secondary,no,Retired,Suburban,59,2020-03-09 20:38:51.955331,yes,no,yes,yes,no,no,no
791,57,technician,married,secondary,no,Budget-Conscious,Urban,2756,2021-06-08 22:15:15.445925,yes,yes,yes,yes,no,yes,no
792,67,retired,divorced,secondary,no,Retired,Urban,2110,2023-03-04 12:41:41.472828,yes,no,yes,yes,yes,no,no
793,51,blue-collar,married,primary,no,Middle-Market,Urban,3670,2020-03-10 07:52:02.555782,yes,yes,no,yes,no,yes,no
794,20,services,single,secondary,no,Budget-Conscious,Rural,1674,2022-10-03 01:24:32.923883,yes,yes,yes,yes,yes,no,no
795,45,admin,single,tertiary,no,High-Value,Urban,3199,2021-02-10 03:42:19.700522,yes,yes,no,yes,no,yes,no
796,39,management,married,tertiary,no,Middle-Market,Suburban,5482,2020-03-07 13:16:24.526415,no,yes,yes,yes,yes,yes,no
797,46,unemployed,single,secondary,no,Middle-Market,Suburban,592,2022-02-16 02:49:08.095469,no,no,no,yes,no,no,yes
798,87,retired,divorced,primary,no,Retired,Rural,2579,2020-03-06 12:12:13.706008,yes,yes,no,yes,yes,yes,no
799,34,services,married,primary,no,High-Value,Rural,3457,2020-04-10 00:44:38.697059,yes,no,no,yes,no,no,no
800,54,unemployed,married,tertiary,no,Middle-Market,Suburban,993,2022-10-06 15:16:17.533504,no,yes,yes,no,no,yes,no
801,35,services,married,secondary,no,Middle-Market,Rural,2022,2023-01-27 21:22:32.513469,yes,yes,no,yes,no,no,yes
802,31,technician,married,tertiary,no,Middle-Market,Rural,2865,2023-01-26 19:44:57.445047,yes,yes,no,yes,yes,no,yes
803,70,retired,divorced,primary,no,Budget-Conscious,Suburban,2225,2023-07-29 18:27:37.609233,yes,no,no,yes,no,no,no
804,57,services,married,primary,no,Middle-Market,Urban,2356,2020-03-14 03:43:53.873098,yes,no,no,yes,no,no,no
805,43,blue-collar,married,tertiary,no,High-Value,Urban,3393,2022-05-24 23:28:27.907733,yes,yes,no,yes,yes,yes,yes
806,70,services,married,tertiary,no,Retired,Urban,1529,2020-07-16 04:51:41.093444,yes,yes,yes,yes,no,yes,no
807,49,unemployed,married,tertiary,no,Budget-Conscious,Suburban,854,2020-08-30 11:09:25.373325,yes,yes,no,yes,no,yes,yes
808,32,unemployed,married,tertiary,no,Middle-Market,Suburban,253,2021-01-04 15:38:41.371357,no,yes,no,yes,no,yes,yes
809,58,blue-collar,married,secondary,yes,Middle-Market,Urban,2352,2020-04-22 10:10:27.909734,yes,no,yes,yes,no,no,yes
810,49,admin,married,secondary,no,Budget-Conscious,Urban,4318,2021-06-05 16:38:55.022522,yes,yes,yes,yes,no,no,no
811,20,student,single,tertiary,no,Young Professionals,Urban,1378,2023-02-17 21:24:13.385315,no,yes,no,yes,yes,no,no
812,98,management,married,tertiary,no,Retired,Suburban,8868,2020-11-15 13:28:49.010004,yes,no,yes,yes,yes,no,no
813,57,admin,divorced,secondary,no,Budget-Conscious,Suburban,3881,2023-03-20 17:45:54.255012,yes,yes,no,no,no,no,no
814,32,unemployed,married,secondary,no,Budget-Conscious,Urban,639,2020-03-16 19:21:24.778791,yes,no,no,yes,no,no,no
815,46,management,married,secondary,no,Budget-Conscious,Rural,9734,2022-09-23 02:26:46.973746,yes,yes,yes,yes,no,yes,yes
816,54,blue-collar,married,primary,no,High-Value,Urban,3258,2023-09-24 12:29:46.744382,yes,yes,yes,no,no,yes,no
817,80,retired,divorced,secondary,no,Retired,Urban,2727,2024-04-22 17:48:40.758074,no,no,yes,yes,no,yes,yes
818,57,blue-collar,married,secondary,yes,Middle-Market,Urban,2221,2021-04-18 13:12:06.974969,yes,no,no,yes,no,yes,no
819,69,admin,divorced,tertiary,no,Retired,Suburban,3589,2020-06-21 09:43:17.040078,yes,no,no,yes,no,no,no
820,36,entrepreneur,married,secondary,no,High-Value,Urban,2210,2021-01-15 13:01:08.923468,yes,yes,yes,yes,no,yes,yes
821,87,management,divorced,secondary,no,Retired,Urban,7907,2022-08-20 13:16:44.675558,no,no,yes,yes,yes,yes,yes
822,49,admin,married,secondary,no,Budget-Conscious,Urban,4445,2020-10-28 09:06:10.839736,yes,yes,yes,yes,no,no,yes
823,34,entrepreneur,single,tertiary,no,High-Value,Suburban,5922,2020-07-19 00:05:59.480710,yes,yes,yes,yes,yes,no,yes
824,48,blue-collar,married,secondary,no,High-Value,Urban,3783,2021-04-17 08:42:33.688259,yes,yes,yes,no,no,yes,yes
825,37,blue-collar,divorced,primary,no,Middle-Market,Rural,1581,2020-06-30 07:05:04.675095,yes,yes,no,yes,no,yes,no
826,63,unemployed,married,secondary,no,Retired,Urban,69,2020-08-17 01:06:06.710652,yes,yes,yes,yes,no,yes,no
827,31,entrepreneur,divorced,tertiary,no,High-Value,Suburban,2575,2022-09-09 17:50:40.758860,yes,no,no,yes,no,no,yes
828,43,entrepreneur,married,primary,no,Middle-Market,Suburban,3404,2021-06-13 03:11:40.758687,yes,no,no,yes,no,yes,no
829,18,services,divorced,primary,no,Budget-Conscious,Rural,3100,2020-11-11 00:59:01.795897,yes,yes,no,yes,no,yes,yes
830,57,blue-collar,married,primary,no,Middle-Market,Urban,2859,2024-01-08 08:01:47.800751,yes,yes,no,yes,no,no,no
831,44,technician,married,secondary,no,Middle-Market,Urban,3073,2020-03-06 11:47:18.762193,yes,no,yes,yes,no,yes,no
832,61,blue-collar,divorced,tertiary,no,Retired,Urban,3849,2022-02-13 13:38:15.733414,yes,no,no,yes,no,yes,yes
833,54,admin,married,tertiary,no,Middle-Market,Rural,4615,2020-11-04 04:15:41.563066,yes,yes,no,no,no,no,yes
834,40,technician,married,secondary,no,High-Value,Urban,4223,2023-12-10 18:37:26.270078,yes,yes,yes,yes,no,no,no
835,49,blue-collar,married,primary,no,Middle-Market,Suburban,1581,2023-07-01 23:51:25.005471,no,yes,yes,no,yes,yes,no
836,26,blue-collar,single,primary,no,Young Professionals,Rural,2779,2021-12-06 23:38:59.457227,no,no,no,yes,no,yes,yes
837,29,unemployed,married,primary,no,Young Professionals,Urban,921,2021-01-24 13:23:36.803711,no,yes,yes,yes,no,no,no
838,25,blue-collar,single,tertiary,no,Young Professionals,Urban,2259,2020-05-13 09:18:58.500811,yes,yes,no,yes,no,yes,no
839,81,retired,married,secondary,no,Retired,Suburban,2566,2020-03-15 11:52:15.475609,yes,no,no,yes,no,no,no
840,35,services,single,tertiary,no,Middle-Market,Suburban,3390,2020-04-04 03:53:33.569075,yes,no,no,yes,no,no,yes
841,60,admin,married,secondary,no,High-Value,Urban,4294,2020-05-30 19:59:30.377642,yes,no,yes,yes,no,yes,yes
842,18,services,single,secondary,no,Young Professionals,Suburban,2866,2020-03-22 05:49:45.945095,yes,no,no,no,no,no,no
843,37,technician,divorced,tertiary,no,High-Value,Urban,2800,2020-07-19 15:19:27.421494,yes,no,no,yes,yes,yes,no
844,22,student,divorced,tertiary,no,Young Professionals,Suburban,981,2020-09-04 22:32:35.499733,no,yes,no,yes,yes,no,no
845,41,admin,married,secondary,no,Middle-Market,Rural,3069,2020-05-30 07:19:50.277451,yes,yes,no,yes,no,yes,yes
846,50,blue-collar,married,secondary,no,Middle-Market,Urban,2245,2021-01-02 23:57:16.540099,yes,yes,yes,yes,no,yes,no
847,31,admin,married,primary,no,Middle-Market,Urban,4713,2022-03-23 20:58:52.298548,yes,yes,yes,yes,yes,yes,no
848,18,student,single,tertiary,no,Budget-Conscious,Suburban,381,2020-03-23 17:22:37.858489,yes,yes,yes,yes,yes,no,no
849,47,blue-collar,married,primary,no,Middle-Market,Suburban,2088,2024-11-02 14:17:10.683476,yes,no,no,yes,no,yes,no
850,85,retired,divorced,secondary,no,Retired,Suburban,2735,2020-11-21 19:47:42.405328,yes,yes,no,yes,yes,yes,no
851,38,admin,divorced,primary,no,Budget-Conscious,Urban,3997,2021-10-05 12:51:23.565928,yes,yes,no,yes,no,yes,no
852,32,services,divorced,secondary,no,Budget-Conscious,Urban,3412,2024-04-18 10:47:46.779067,yes,yes,no,yes,no,yes,no
853,28,technician,single,tertiary,no,Young Professionals,Urban,3841,2023-11-29 08:50:47.581369,yes,yes,yes,yes,no,yes,no
854,45,management,married,tertiary,no,High-Value,Urban,5464,2023-03-01 06:44:41.754231,yes,yes,yes,yes,yes,yes,no
855,54,technician,married,tertiary,no,Middle-Market,Urban,3840,2020-03-10 15:28:15.475134,yes,yes,no,yes,no,yes,yes
856,68,technician,married,tertiary,no,Retired,Rural,4085,2020-03-26 20:36:06.167040,yes,yes,yes,yes,no,yes,no
857,40,admin,divorced,secondary,no,Middle-Market,Urban,3363,2021-10-13 07:40:03.431547,yes,no,no,yes,yes,yes,no
858,25,blue-collar,single,secondary,no,Young Professionals,Urban,2492,2022-08-27 17:11:17.995176,yes,no,no,yes,yes,no,no
859,72,retired,married,secondary,no,Budget-Conscious,Urban,2066,2021-01-29 21:30:30.490119,yes,yes,yes,yes,no,no,no
860,71,admin,married,secondary,no,Budget-Conscious,Urban,4582,2020-12-27 23:51:35.764807,yes,yes,yes,yes,no,yes,no
861,41,self-employed,married,tertiary,no,Middle-Market,Urban,4430,2020-03-19 13:58:39.614421,yes,yes,yes,yes,yes,yes,no
862,41,blue-collar,married,primary,no,Middle-Market,Suburban,2846,2022-12-15 01:57:13.299279,yes,yes,no,yes,no,yes,no
863,29,blue-collar,single,primary,no,Young Professionals,Suburban,3751,2025-03-05 15:49:05.063597,yes,no,no,yes,no,yes,no
864,38,blue-collar,married,primary,no,Middle-Market,Urban,2306,2020-10-03 20:47:53.181484,yes,no,yes,yes,no,yes,no
865,48,blue-collar,married,secondary,no,Middle-Market,Urban,1792,2024-01-22 07:36:59.743805,no,no,yes,yes,no,no,no
866,87,retired,married,primary,no,Retired,Suburban,2956,2022-05-29 04:41:26.604329,yes,no,yes,yes,no,yes,no
867,45,technician,single,tertiary,no,High-Value,Urban,4489,2020-11-17 18:33:34.546547,yes,no,yes,yes,no,yes,yes
868,34,technician,single,tertiary,no,Budget-Conscious,Suburban,3657,2024-05-14 02:33:09.763922,yes,yes,yes,yes,no,yes,yes
869,36,management,single,tertiary,no,Middle-Market,Suburban,7222,2021-01-13 21:46:30.272277,yes,yes,yes,yes,yes,no,no
870,32,unemployed,married,secondary,no,Middle-Market,Urban,945,2022-07-02 22:54:58.997644,yes,yes,yes,yes,no,no,no
871,35,blue-collar,married,secondary,no,High-Value,Urban,1804,2020-03-31 18:09:10.184960,yes,yes,no,yes,no,yes,no
872,54,technician,married,tertiary,no,Budget-Conscious,Urban,2912,2021-08-05 04:04:13.550414,yes,yes,no,yes,yes,yes,no
873,44,services,married,secondary,no,Middle-Market,Suburban,3273,2023-02-15 12:58:13.959491,yes,no,yes,no,yes,no,no
874,27,blue-collar,married,secondary,no,Young Professionals,Suburban,3050,2021-10-24 18:23:51.313327,yes,no,no,yes,yes,yes,no
875,61,admin,divorced,primary,no,Retired,Urban,4905,2023-12-18 16:05:42.097234,yes,no,yes,yes,no,yes,no
876,18,technician,divorced,tertiary,no,Young Professionals,Urban,4198,2021-04-25 05:55:41.788592,yes,no,yes,yes,no,yes,no
877,51,services,married,secondary,no,Budget-Conscious,Urban,2737,2020-03-05 19:38:57.618327,yes,no,yes,yes,no,yes,no
878,47,services,married,secondary,no,Middle-Market,Urban,1824,2023-09-09 11:04:51.215921,yes,yes,yes,yes,yes,yes,no
879,54,admin,single,tertiary,no,Middle-Market,Urban,3085,2020-04-03 06:40:08.140113,yes,yes,yes,yes,no,yes,no
880,66,technician,married,tertiary,no,Retired,Urban,2724,2020-06-30 01:24:48.195741,yes,no,no,yes,no,no,no
881,62,technician,divorced,tertiary,no,Retired,Rural,4466,2021-04-02 19:06:57.384385,yes,yes,yes,yes,no,yes,no
882,28,services,single,secondary,no,Young Professionals,Urban,1691,2021-09-17 07:46:42.971503,yes,no,yes,yes,no,yes,no
883,42,admin,married,tertiary,no,Budget-Conscious,Suburban,4950,2020-11-11 18:48:23.531672,yes,yes,yes,no,yes,yes,no
884,47,admin,married,secondary,no,Middle-Market,Urban,4785,2020-11-27 21:35:22.129542,yes,yes,no,yes,no,yes,no
885,55,self-employed,married,tertiary,yes,Budget-Conscious,Urban,4905,2022-06-23 08:55:48.624538,yes,yes,yes,yes,yes,no,no
886,49,technician,married,tertiary,no,High-Value,Urban,3621,2020-03-16 08:12:47.911251,yes,no,yes,yes,no,yes,no
887,45,services,divorced,secondary,no,Middle-Market,Suburban,2393,2023-07-29 12:41:49.508114,no,yes,no,yes,no,no,no
888,58,technician,single,tertiary,no,High-Value,Suburban,4246,2023-04-21 22:44:21.063287,yes,no,yes,yes,no,yes,yes
889,54,admin,married,secondary,no,High-Value,Urban,3202,2022-03-28 22:29:57.836277,yes,yes,no,yes,no,yes,no
890,75,technician,divorced,tertiary,no,Retired,Urban,3541,2023-03-31 04:26:32.850243,no,no,yes,yes,no,yes,no
891,30,services,divorced,primary,no,Budget-Conscious,Rural,3255,2022-10-29 09:15:17.596467,yes,yes,no,yes,yes,yes,no
892,25,management,single,tertiary,no,High-Value,Urban,8666,2021-03-22 11:51:44.919037,yes,yes,yes,yes,yes,no,yes
893,52,management,married,primary,no,Budget-Conscious,Urban,-303,2022-02-11 10:02:33.408400,yes,no,no,yes,yes,no,no
894,57,blue-collar,married,primary,no,Budget-Conscious,Urban,3714,2020-06-30 14:02:07.547202,yes,no,no,yes,yes,yes,no
895,57,services,married,primary,no,Middle-Market,Suburban,2063,2023-03-01 17:58:56.166647,yes,no,yes,yes,no,yes,no
896,31,technician,single,tertiary,no,Middle-Market,Urban,2671,2024-07-27 14:27:44.186408,yes,yes,no,yes,no,no,no
897,56,technician,married,tertiary,no,Middle-Market,Suburban,3477,2023-02-22 08:21:44.918938,yes,yes,no,no,no,yes,no
898,63,management,divorced,secondary,no,Retired,Urban,10896,2020-10-31 09:34:02.884787,yes,no,no,yes,yes,yes,yes
899,46,admin,married,primary,no,Budget-Conscious,Urban,4508,2020-08-11 20:21:41.025911,yes,no,yes,yes,no,no,no
900,48,admin,married,tertiary,no,Middle-Market,Suburban,4033,2020-07-24 13:37:23.636630,yes,no,yes,yes,yes,no,no
901,96,technician,divorced,tertiary,no,Retired,Rural,2979,2021-03-31 19:33:01.834342,no,no,yes,yes,no,no,yes
902,39,admin,married,secondary,no,Middle-Market,Urban,3780,2025-01-09 23:04:55.423182,yes,yes,yes,yes,no,yes,no
903,30,technician,married,secondary,yes,Middle-Market,Urban,3310,2024-10-24 16:32:37.650911,no,no,yes,yes,yes,no,no
904,86,retired,single,secondary,no,Retired,Rural,2267,2024-02-10 19:45:39.840139,no,yes,no,yes,no,no,yes
905,32,blue-collar,married,secondary,no,High-Value,Urban,2625,2020-09-19 18:08:35.363689,yes,yes,yes,no,no,yes,no
906,63,management,divorced,tertiary,no,Retired,Rural,5951,2022-02-17 13:52:24.011678,yes,no,no,yes,no,yes,no
907,50,management,married,secondary,no,Budget-Conscious,Urban,9372,2021-06-28 03:33:35.803229,yes,no,yes,yes,yes,yes,yes
908,18,entrepreneur,married,tertiary,no,Young Professionals,Urban,6993,2020-09-06 01:45:44.217227,yes,no,yes,yes,yes,yes,no
909,27,technician,single,tertiary,no,Young Professionals,Urban,3802,2024-04-17 02:09:28.989445,yes,no,yes,no,no,yes,yes
910,71,blue-collar,married,primary,no,Budget-Conscious,Urban,1216,2020-04-06 02:16:47.697992,yes,yes,yes,yes,no,no,no
911,69,retired,divorced,secondary,no,Retired,Urban,2901,2023-12-07 08:35:46.614129,yes,no,no,yes,yes,yes,no
912,48,technician,married,tertiary,no,Middle-Market,Suburban,2876,2024-04-17 22:52:51.230711,yes,yes,yes,yes,no,no,yes
913,71,services,married,primary,no,Retired,Suburban,2342,2023-10-17 07:52:23.027361,yes,yes,no,yes,no,yes,no
914,41,blue-collar,single,secondary,no,High-Value,Urban,2992,2021-09-26 23:42:30.203146,yes,yes,no,yes,no,yes,yes
915,88,retired,married,secondary,no,Retired,Urban,2912,2024-08-19 16:16:29.780458,no,yes,yes,yes,yes,yes,yes
916,43,blue-collar,single,secondary,yes,Budget-Conscious,Suburban,3283,2022-12-29 02:48:26.292438,yes,no,no,yes,no,no,no
917,43,technician,single,tertiary,no,Budget-Conscious,Urban,2780,2024-05-29 07:26:58.824742,yes,yes,yes,yes,no,yes,no
918,58,unemployed,single,primary,no,Budget-Conscious,Urban,550,2021-12-30 12:05:13.210004,no,yes,no,no,yes,yes,no
919,42,self-employed,married,primary,no,Middle-Market,Urban,3894,2020-10-18 13:58:25.360502,yes,yes,no,yes,yes,yes,no
920,54,admin,married,primary,no,Budget-Conscious,Urban,3024,2023-07-22 11:20:03.989192,yes,yes,yes,yes,no,yes,no
921,27,management,single,tertiary,no,High-Value,Urban,6933,2021-06-26 14:31:31.535623,yes,no,no,yes,yes,yes,yes
922,45,blue-collar,single,secondary,no,Budget-Conscious,Urban,3735,2023-11-27 02:52:58.234717,yes,yes,yes,yes,yes,yes,yes
923,23,management,married,secondary,no,Young Professionals,Urban,6371,2023-04-25 18:51:34.377995,yes,yes,no,yes,yes,no,no
924,52,self-employed,single,tertiary,no,Middle-Market,Suburban,5014,2020-05-13 19:30:00.384756,yes,yes,no,yes,yes,yes,no
925,42,blue-collar,married,secondary,no,High-Value,Urban,2923,2020-03-16 22:23:25.529670,no,yes,no,yes,yes,yes,no
926,49,admin,married,secondary,no,Middle-Market,Urban,3427,2020-08-29 13:48:57.801812,no,yes,yes,yes,no,yes,no
927,74,technician,married,secondary,no,Retired,Urban,3169,2022-10-28 13:14:18.057306,no,yes,yes,yes,no,no,no
928,39,blue-collar,married,secondary,no,Middle-Market,Rural,7147,2022-09-27 18:44:44.864520,yes,no,yes,yes,no,yes,no
929,50,services,married,primary,no,Middle-Market,Urban,3425,2021-09-06 01:13:36.327297,yes,yes,yes,yes,no,no,no
930,42,technician,divorced,secondary,no,Middle-Market,Urban,4166,2025-03-09 15:49:05.080993,yes,no,no,yes,no,yes,no
931,31,admin,married,tertiary,no,High-Value,Urban,4995,2020-09-29 19:07:11.412093,yes,no,yes,yes,yes,yes,yes
932,41,management,married,secondary,no,High-Value,Urban,5719,2023-09-25 13:26:04.988389,yes,no,yes,no,yes,yes,yes
933,24,student,single,tertiary,no,Young Professionals,Suburban,1489,2021-01-17 13:39:06.572464,yes,yes,yes,yes,no,yes,no
934,40,blue-collar,married,secondary,no,High-Value,Urban,2728,2022-05-21 05:34:54.866017,yes,yes,yes,yes,no,no,yes
935,49,technician,married,tertiary,no,Budget-Conscious,Urban,3379,2022-06-19 10:18:00.637793,no,no,no,yes,no,no,yes
936,42,technician,single,secondary,no,Middle-Market,Urban,4417,2023-09-30 11:19:56.485218,yes,yes,no,yes,no,no,yes
937,48,admin,divorced,primary,no,Middle-Market,Urban,4583,2020-07-28 15:30:07.216623,yes,yes,yes,no,no,no,no
938,65,unemployed,divorced,tertiary,yes,Retired,Urban,40,2020-04-10 11:08:18.448623,yes,yes,yes,yes,no,no,yes
939,42,admin,married,tertiary,no,High-Value,Urban,3232,2022-04-10 09:39:23.892756,yes,no,yes,yes,no,yes,yes
940,75,retired,married,secondary,no,Retired,Urban,2181,2021-07-19 23:13:34.273305,yes,yes,yes,yes,no,no,no
941,43,technician,married,tertiary,no,Budget-Conscious,Urban,4137,2022-05-23 16:09:44.140731,yes,no,yes,yes,no,yes,no
942,70,retired,divorced,secondary,no,Budget-Conscious,Urban,2270,2021-11-23 23:36:55.347574,yes,yes,no,yes,no,no,no
943,50,services,married,tertiary,no,High-Value,Urban,2475,2020-03-05 21:25:25.901943,yes,yes,no,yes,no,yes,no
